Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V14,Waiting,Barangaroo,Bar4,05:35,Barangaroo,Bar4,05:40
V14,Waiting,Barangaroo,Bar2,05:40,Barangaroo,Bar2,05:45
V14,Charging,Barangaroo,Bar2,05:45,Barangaroo,Bar2,05:50
V14,Waiting,Barangaroo,Bar2,05:50,Barangaroo,Bar2,05:55
V14,Charging,Barangaroo,Bar2,05:55,Barangaroo,Bar2,06:00
V14,Charging,Barangaroo,Bar2,06:00,Barangaroo,Bar2,06:05
V14,Charging,Barangaroo,Bar2,06:05,Barangaroo,Bar2,06:10
V14,Charging,Barangaroo,Bar2,06:10,Barangaroo,Bar2,06:15
V14,Waiting,Barangaroo,Bar2,06:15,Barangaroo,Bar2,06:20
V14,Waiting,Circular Quay,CQ1,06:30,Circular Quay,CQ1,06:35
V14,7,Circular Quay,CQ2,06:35,Circular Quay,CQ1,07:20
V14,2,Circular Quay,CQ5,07:20,Circular Quay,CQ2,08:35
V14,7,Circular Quay,CQ2,08:35,Circular Quay,CQ1,09:20
V14,Waiting,Circular Quay,CQ3,09:20,Circular Quay,CQ3,09:25
V14,Waiting,Circular Quay,CQ3,09:25,Circular Quay,CQ3,09:30
V14,Waiting,Circular Quay,CQ3,09:30,Circular Quay,CQ3,09:35
V14,Waiting,Circular Quay,CQ3,09:35,Circular Quay,CQ3,09:40
V14,2,Circular Quay,CQ5,09:40,Circular Quay,CQ1,10:55
V14,Waiting,Circular Quay,CQ1,10:55,Circular Quay,CQ1,11:00
V14,Waiting,Circular Quay,CQ3,11:00,Circular Quay,CQ3,11:05
V14,Waiting,Circular Quay,CQ3,11:05,Circular Quay,CQ3,11:10
V14,Waiting,Circular Quay,CQ3,11:10,Circular Quay,CQ3,11:15
V14,Waiting,Circular Quay,CQ1,11:15,Circular Quay,CQ1,11:20
V14,Waiting,Circular Quay,CQ1,11:20,Circular Quay,CQ1,11:25
V14,Waiting,Circular Quay,CQ1,11:25,Circular Quay,CQ1,11:30
