Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V11,Waiting,Cockatoo Island,CI1,05:35,Cockatoo Island,CI1,05:40
V11,Waiting,Circular Quay,CQ1,05:55,Circular Quay,CQ1,06:00
V11,Waiting,Circular Quay,CQ1,06:00,Circular Quay,CQ1,06:05
V11,Waiting,Circular Quay,CQ1,06:05,Circular Quay,CQ1,06:10
V11,Waiting,Barangaroo,Bar2,06:20,Barangaroo,Bar2,06:25
V11,Charging,Barangaroo,Bar2,06:25,Barangaroo,Bar2,06:30
V11,Charging,Barangaroo,Bar2,06:30,Barangaroo,Bar2,06:35
V11,Charging,Barangaroo,Bar2,06:35,Barangaroo,Bar2,06:40
V11,Charging,Barangaroo,Bar2,06:40,Barangaroo,Bar2,06:45
V11,Charging,Barangaroo,Bar2,06:45,Barangaroo,Bar2,06:50
V11,Charging,Barangaroo,Bar2,06:50,Barangaroo,Bar2,06:55
V11,Charging,Barangaroo,Bar2,06:55,Barangaroo,Bar2,07:00
V11,Charging,Barangaroo,Bar2,07:00,Barangaroo,Bar2,07:05
V11,Waiting,Barangaroo,Bar2,07:05,Barangaroo,Bar2,07:10
V11,Waiting,Circular Quay,CQ3,07:20,Circular Quay,CQ3,07:25
V11,3,Circular Quay,CQ4,07:25,Circular Quay,CQ2,08:05
V11,1,Circular Quay,CQ2,08:05,Circular Quay,CQ2,08:45
V11,5,Circular Quay,CQ4,08:45,Circular Quay,CQ1,09:40
V11,6,Circular Quay,CQ4,09:40,Circular Quay,CQ1,11:00
V11,Waiting,Circular Quay,CQ5,11:00,Circular Quay,CQ5,11:05
V11,Charging,Circular Quay,CQ5,11:05,Circular Quay,CQ5,11:10
V11,Charging,Circular Quay,CQ5,11:10,Circular Quay,CQ5,11:15
V11,Charging,Circular Quay,CQ5,11:15,Circular Quay,CQ5,11:20
V11,Waiting,Circular Quay,CQ5,11:20,Circular Quay,CQ5,11:25
V11,Waiting,Circular Quay,CQ3,11:25,Circular Quay,CQ3,11:30
