Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V19,Waiting,Pyrmont Bay,PB1,05:30,Pyrmont Bay,PB1,05:35
V19,Waiting,Cockatoo Island,CI1,05:50,Cockatoo Island,CI1,05:55
V19,Waiting,Circular Quay,CQ3,06:10,Circular Quay,CQ3,06:15
V19,Waiting,Circular Quay,CQ1,06:15,Circular Quay,CQ1,06:20
V19,Waiting,Barangaroo,Bar4,06:30,Barangaroo,Bar4,06:35
V19,Waiting,Barangaroo,Bar4,06:35,Barangaroo,Bar4,06:40
V19,Waiting,Barangaroo,Bar2,06:40,Barangaroo,Bar2,06:45
V19,Charging,Barangaroo,Bar2,06:45,Barangaroo,Bar2,06:50
V19,Waiting,Barangaroo,Bar2,06:50,Barangaroo,Bar2,06:55
V19,9,Barangaroo,Bar1,06:55,Barangaroo,Bar1,07:35
V19,Waiting,Barangaroo,Bar2,07:35,Barangaroo,Bar2,07:40
V19,Charging,Barangaroo,Bar2,07:40,Barangaroo,Bar2,07:45
V19,Charging,Barangaroo,Bar2,07:45,Barangaroo,Bar2,07:50
V19,Waiting,Barangaroo,Bar2,07:50,Barangaroo,Bar2,07:55
V19,9,Barangaroo,Bar1,07:55,Barangaroo,Bar1,08:35
V19,Waiting,Barangaroo,Bar2,08:35,Barangaroo,Bar2,08:40
V19,Charging,Barangaroo,Bar2,08:40,Barangaroo,Bar2,08:45
V19,Charging,Barangaroo,Bar2,08:45,Barangaroo,Bar2,08:50
V19,Waiting,Barangaroo,Bar2,08:50,Barangaroo,Bar2,08:55
V19,9,Barangaroo,Bar1,08:55,Barangaroo,Bar1,09:35
V19,Waiting,Barangaroo,Bar2,09:35,Barangaroo,Bar2,09:40
V19,Charging,Barangaroo,Bar2,09:40,Barangaroo,Bar2,09:45
V19,Charging,Barangaroo,Bar2,09:45,Barangaroo,Bar2,09:50
V19,Waiting,Barangaroo,Bar2,09:50,Barangaroo,Bar2,09:55
V19,Waiting,Cockatoo Island,CI1,10:10,Cockatoo Island,CI1,10:15
V19,Waiting,Cockatoo Island,CI1,10:15,Cockatoo Island,CI1,10:20
V19,Waiting,Cockatoo Island,CI1,10:20,Cockatoo Island,CI1,10:25
V19,Waiting,Circular Quay,CQ3,10:40,Circular Quay,CQ3,10:45
V19,Waiting,Cockatoo Island,CI1,11:00,Cockatoo Island,CI1,11:05
V19,Waiting,Taronga Zoo,TZ1,11:25,Taronga Zoo,TZ1,11:30
