Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V10,Waiting,Cockatoo Island,CI1,05:40,Cockatoo Island,CI1,05:45
V10,Waiting,Cockatoo Island,CI1,05:45,Cockatoo Island,CI1,05:50
V10,Waiting,Cockatoo Island,CI1,05:50,Cockatoo Island,CI1,05:55
V10,Waiting,Barangaroo,Bar1,06:10,Barangaroo,Bar1,06:15
V10,Charging,Barangaroo,Bar1,06:15,Barangaroo,Bar1,06:20
V10,Charging,Barangaroo,Bar1,06:20,Barangaroo,Bar1,06:25
V10,Charging,Barangaroo,Bar1,06:25,Barangaroo,Bar1,06:30
V10,Charging,Barangaroo,Bar1,06:30,Barangaroo,Bar1,06:35
V10,Waiting,Barangaroo,Bar1,06:35,Barangaroo,Bar1,06:40
V10,Waiting,Circular Quay,CQ1,06:50,Circular Quay,CQ1,06:55
V10,3,Circular Quay,CQ4,06:55,Circular Quay,CQ2,07:35
V10,1,Circular Quay,CQ2,07:35,Circular Quay,CQ2,08:15
V10,5,Circular Quay,CQ4,08:15,Circular Quay,CQ1,09:10
V10,6,Circular Quay,CQ4,09:10,Circular Quay,CQ1,10:30
V10,Waiting,Circular Quay,CQ4,10:30,Circular Quay,CQ4,10:35
V10,Charging,Circular Quay,CQ4,10:35,Circular Quay,CQ4,10:40
V10,Charging,Circular Quay,CQ4,10:40,Circular Quay,CQ4,10:45
V10,Charging,Circular Quay,CQ4,10:45,Circular Quay,CQ4,10:50
V10,Waiting,Circular Quay,CQ4,10:50,Circular Quay,CQ4,10:55
V10,Waiting,Circular Quay,CQ3,10:55,Circular Quay,CQ3,11:00
V10,Waiting,Cockatoo Island,CI1,11:15,Cockatoo Island,CI1,11:20
V10,Waiting,Cockatoo Island,CI1,11:20,Cockatoo Island,CI1,11:25
V10,Waiting,Cockatoo Island,CI1,11:25,Cockatoo Island,CI1,11:30
