Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR1,Crew pause,Circular Quay,CQ2,05:40,Circular Quay,CQ2,05:49
RR1,Crew pause,Circular Quay,CQ5,05:55,Circular Quay,CQ5,06:04
RR1,Waiting,Circular Quay,CQ4,06:05,Circular Quay,CQ4,06:10
RR1,Charging,Circular Quay,CQ4,06:10,Circular Quay,CQ4,06:15
RR1,Waiting,Circular Quay,CQ4,06:15,Circular Quay,CQ4,06:20
RR1,Crew pause,Circular Quay,CQ5,06:20,Circular Quay,CQ5,06:29
RR1,Crew pause,Circular Quay,CQ2,06:30,Circular Quay,CQ2,06:39
RR1,Crew pause,Circular Quay,CQ1,06:40,Circular Quay,CQ1,06:49
RR1,Waiting,Circular Quay,CQ1,06:50,Circular Quay,CQ1,06:55
RR1,5,Circular Quay,CQ1,07:00,Parramatta,Pm1,08:30
RR1,Waiting,Parramatta,Pm1,08:40,Parramatta,Pm1,08:45
RR1,Waiting,Parramatta,Pm1,08:45,Parramatta,Pm1,08:50
RR1,6,Parramatta,Pm1,08:55,Circular Quay,CQ3,10:25
RR1,Crew pause,Circular Quay,CQ3,10:35,Circular Quay,CQ3,10:44
RR1,Waiting,Circular Quay,CQ5,10:45,Circular Quay,CQ5,10:50
RR1,Waiting,Circular Quay,CQ2,10:50,Circular Quay,CQ2,10:55
RR1,Crew pause,Circular Quay,CQ3,10:55,Circular Quay,CQ3,11:04
RR1,Crew pause,Circular Quay,CQ2,11:10,Circular Quay,CQ2,11:19
RR1,Waiting,Circular Quay,CQ3,11:25,Circular Quay,CQ3,11:30
