Vessel,Task,Wharf,Time
V16,Charging,CQ2,05:40-05:45
V11,F5 - Neutral Bay,CQ2,05:45-05:46
V13,Crew Break,CQ2,05:50-06:20
V15,Charging,CQ2,06:10-06:15
V5,F5 - Neutral Bay,CQ2,06:15-06:16
V16,Charging,CQ2,06:20-06:25
V16,Charging,CQ2,06:30-06:35
V17,Charging,CQ2,06:40-06:45
V5,F5 - Neutral Bay,CQ2,06:42-06:45
V1,F5 - Neutral Bay,CQ2,06:45-06:46
V6,F7 - Double Bay,CQ2,06:52-06:55
V5,Charging,CQ2,07:00-07:05
V12,Charging,CQ2,07:10-07:15
V1,F5 - Neutral Bay,CQ2,07:12-07:15
V1,F5 - Neutral Bay,CQ2,07:15-07:16
V3,Charging,CQ2,07:20-07:25
V17,F9 - Rose Bay,CQ2,07:32-07:36
V2,F2 - Zoo/Mosman (Peak),CQ2,07:34-07:37
V2,Charging,CQ2,07:40-07:45
V1,F5 - Neutral Bay,CQ2,07:42-07:45
V2,F5 - Neutral Bay,CQ2,07:45-07:46
V2,F5 - Neutral Bay,CQ2,08:12-08:15
V2,F5 - Neutral Bay,CQ2,08:15-08:16
V6,F8 - Cockatoo Island,CQ2,08:29-08:32
V6,Charging,CQ2,08:35-08:40
V6,Charging,CQ2,08:40-08:45
V1,Charging,CQ2,08:40-08:45
V6,F5 - Neutral Bay,CQ2,08:45-08:46
V1,Charging,CQ2,08:45-08:50
V1,Charging,CQ2,08:50-08:55
V7,Charging,CQ2,08:55-09:00
V7,Charging,CQ2,09:00-09:05
V9,Charging,CQ2,09:00-09:05
V9,Charging,CQ2,09:05-09:10
V9,Charging,CQ2,09:10-09:15
V9,F5 - Neutral Bay,CQ2,09:15-09:16
V6,Charging,CQ2,09:15-09:20
V2,Charging,CQ2,09:25-09:30
V11,Charging,CQ2,09:25-09:30
V11,Charging,CQ2,09:30-09:35
V16,Charging,CQ2,09:30-09:35
V3,Charging,CQ2,09:35-09:40
V11,Charging,CQ2,09:35-09:40
V3,F5 - Neutral Bay,CQ2,09:45-09:46
V14,F4 - Pyrmont Bay,CQ2,09:45-09:48
V4,F2 - Taronga Zoo (off peak),CQ2,09:51-09:55
V7,Crew Break,CQ2,09:55-10:25
V3,F5 - Neutral Bay,CQ2,10:12-10:15
V5,Charging,CQ2,10:20-10:25
V7,Charging,CQ2,10:25-10:30
V6,F8 - Cockatoo Island,CQ2,10:29-10:32
V16,F9 - Watsons Bay,CQ2,10:33-10:37
V2,Charging,CQ2,10:35-10:40
V17,F4 - Pyrmont Bay,CQ2,10:45-10:48
V4,F6 - Mosman (off peak),CQ2,10:46-10:49
V3,F2 - Taronga Zoo (off peak),CQ2,10:51-10:55
V3,Charging,CQ2,10:55-11:00
V12,Crew Break,CQ2,11:00-11:30
V3,Crew Break,CQ2,11:00-11:30
