Vessel,Task,Wharf,Time
V9,Waiting,Bar5,05:35-05:40
V7,Crew Break,Bar5,05:35-06:05
V8,Crew Break,Bar5,05:40-06:10
V8,Crew Break,Bar5,06:10-06:40
V18,F11 - Blackwattle Bay,Bar5,06:15-06:16
V19,F11 - Blackwattle Bay,Bar5,06:45-06:46
V18,F11 - Blackwattle Bay,Bar5,07:15-07:16
V9,Crew Break,Bar5,07:35-08:05
V19,F11 - Blackwattle Bay,Bar5,07:45-07:46
V18,F11 - Blackwattle Bay,Bar5,08:08-08:11
V18,F11 - Blackwattle Bay,Bar5,08:15-08:16
V19,F11 - Blackwattle Bay,Bar5,08:38-08:41
V19,F11 - Blackwattle Bay,Bar5,08:45-08:46
V18,F11 - Blackwattle Bay,Bar5,09:15-09:16
V19,Waiting,Bar5,09:45-09:50
V19,Crew Break,Bar5,10:00-10:30
V18,F11 - Blackwattle Bay,Bar5,10:08-10:11
V18,Waiting,Bar5,10:15-10:20
V19,Crew Break,Bar5,10:30-11:00
V19,Crew Break,Bar5,11:00-11:30
V9,Crew Break,Bar5,11:00-11:30
