Vessel,Task,Wharf,Time
V15,Waiting,CI1,05:35-05:40
V15,Waiting,CI1,05:40-05:45
V15,Waiting,CI1,05:45-05:50
V11,F8 - Cockatoo Island,CI1,06:50-07:00
V7,F8 - Cockatoo Island,CI1,07:20-07:30
V6,F8 - Cockatoo Island,CI1,07:50-08:00
V4,F8 - Cockatoo Island,CI1,08:20-08:30
V3,F8 - Cockatoo Island,CI1,08:50-09:00
V8,F8 - Cockatoo Island,CI1,09:20-09:30
V6,F8 - Cockatoo Island,CI1,09:50-10:00
V1,F8 - Cockatoo Island,CI1,10:20-10:30
