Vessel,Task,Wharf,Time
V2,Waiting,Bar4,05:35-05:40
V5,Crew Break,Bar4,05:35-06:05
V9,Crew Break,Bar4,05:40-06:10
V2,Crew Break,Bar4,06:05-06:35
V9,Waiting,Bar4,06:15-06:20
V18,F11 - Blackwattle Bay,Bar4,09:08-09:11
V15,Waiting,Bar4,09:20-09:25
V15,Crew Break,Bar4,09:25-09:55
V19,F11 - Blackwattle Bay,Bar4,09:38-09:41
V19,Waiting,Bar4,09:55-10:00
V15,Crew Break,Bar4,10:30-11:00
V5,Waiting,Bar4,10:45-10:50
V5,Waiting,Bar4,10:50-10:55
V5,Crew Break,Bar4,10:55-11:25
V15,Crew Break,Bar4,11:00-11:30
V13,Waiting,Bar4,11:25-11:30
