Vessel,Task,Wharf,Time
V6,Charging,Bar1,05:35-05:40
V1,Charging,Bar1,05:35-05:40
V9,Crew Break,Bar1,05:50-06:20
V11,Charging,Bar1,06:00-06:05
V3,Charging,Bar1,06:15-06:20
V1,Charging,Bar1,06:20-06:25
V1,Charging,Bar1,06:25-06:30
V1,Charging,Bar1,06:30-06:35
V1,Charging,Bar1,06:35-06:40
V1,Charging,Bar1,06:40-06:45
V1,Charging,Bar1,06:45-06:50
V2,Charging,Bar1,06:45-06:50
V2,Charging,Bar1,06:50-06:55
V6,Charging,Bar1,08:40-08:45
V6,Charging,Bar1,08:45-08:50
V6,Charging,Bar1,08:50-08:55
V10,Crew Break,Bar1,09:40-10:10
V10,Charging,Bar1,10:10-10:15
V10,Charging,Bar1,10:15-10:20
V10,Charging,Bar1,10:20-10:25
V18,Charging,Bar1,10:20-10:25
V10,Charging,Bar1,10:25-10:30
V14,Charging,Bar1,11:25-11:30
