Vessel,Task,Wharf,Time
V7,F8 - Cockatoo Island,CQ5,06:15-06:16
V4,Crew Break,CQ5,06:15-06:45
V4,F8 - Cockatoo Island,CQ5,06:45-06:46
V8,F7 - Double Bay,CQ5,07:02-07:05
V11,F8 - Cockatoo Island,CQ5,07:15-07:16
V9,F8 - Cockatoo Island,CQ5,07:45-07:46
V3,F5 - Neutral Bay,CQ5,07:57-08:00
V10,F8 - Cockatoo Island,CQ5,08:15-08:16
V2,F8 - Cockatoo Island,CQ5,08:45-08:46
V7,Charging,CQ5,09:00-09:05
V7,Charging,CQ5,09:05-09:10
V7,Charging,CQ5,09:10-09:15
V7,F8 - Cockatoo Island,CQ5,09:15-09:16
V8,F2 - Taronga Zoo (off peak),CQ5,09:41-09:45
V8,F8 - Cockatoo Island,CQ5,09:45-09:46
V9,F7 - Double Bay,CQ5,10:02-10:05
V12,F9 - Watsons Bay,CQ5,10:33-10:37
V12,Charging,CQ5,10:40-10:45
V14,Charging,CQ5,11:10-11:15
V4,F2 - Taronga Zoo (off peak),CQ5,11:11-11:15
