Vessel,Task,Wharf,Time
V10,Waiting,Bar4,05:35-05:40
V2,Crew Break,Bar4,05:35-06:05
V10,Waiting,Bar4,05:40-05:45
V10,Waiting,Bar4,05:45-05:50
V10,Waiting,Bar4,05:50-05:55
V6,Crew Break,Bar4,06:00-06:30
V5,Crew Break,Bar4,06:05-06:35
V7,Waiting,Bar4,06:30-06:35
V19,F11 - Blackwattle Bay,Bar4,09:08-09:11
V19,F11 - Blackwattle Bay,Bar4,10:08-10:11
V17,Waiting,Bar4,10:25-10:30
V18,Waiting,Bar4,10:25-10:30
V18,Waiting,Bar4,10:30-10:35
V17,Waiting,Bar4,10:30-10:35
V18,Waiting,Bar4,10:35-10:40
V17,Waiting,Bar4,10:35-10:40
V18,Waiting,Bar4,10:40-10:45
V17,Waiting,Bar4,10:40-10:45
V19,Waiting,Bar4,10:45-10:50
V17,Waiting,Bar4,10:45-10:50
V17,Waiting,Bar4,10:50-10:55
V3,Crew Break,Bar4,10:50-11:20
V13,Crew Break,Bar4,10:55-11:25
V3,Waiting,Bar4,11:20-11:25
V3,Waiting,Bar4,11:25-11:30
V17,Waiting,Bar4,11:25-11:30
