Vessel,Task,Wharf,Time
V15,Crew Break,CQ5,05:45-06:15
V8,F6 - Mosman (peak),CQ5,05:50-05:51
V4,Charging,CQ5,06:10-06:15
V4,Charging,CQ5,06:15-06:20
V2,F6 - Mosman (peak),CQ5,06:20-06:21
V4,Charging,CQ5,06:20-06:25
V14,Charging,CQ5,06:25-06:30
V14,Charging,CQ5,06:30-06:35
V14,Charging,CQ5,06:35-06:40
V17,Charging,CQ5,06:40-06:45
V7,Charging,CQ5,06:45-06:50
V17,Charging,CQ5,06:45-06:50
V7,F6 - Mosman (peak),CQ5,06:50-06:51
V17,Charging,CQ5,06:50-06:55
V4,Charging,CQ5,06:55-07:00
V4,Charging,CQ5,07:00-07:05
V4,Charging,CQ5,07:05-07:10
V4,Charging,CQ5,07:10-07:15
V4,Charging,CQ5,07:15-07:20
V4,F6 - Mosman (peak),CQ5,07:20-07:21
V9,F2 - Zoo/Mosman (Peak),CQ5,07:29-07:32
V6,Charging,CQ5,07:45-07:50
V7,F6 - Mosman (peak),CQ5,07:50-07:51
V6,Charging,CQ5,07:50-07:55
V1,F2 - Zoo/Mosman (Peak),CQ5,07:59-08:02
V9,Charging,CQ5,08:15-08:20
V9,F6 - Mosman (peak),CQ5,08:20-08:21
V7,Charging,CQ5,08:45-08:50
V7,Charging,CQ5,08:50-08:55
V5,F2 - Taronga Zoo (off peak),CQ5,08:51-08:55
V7,Charging,CQ5,08:55-09:00
V7,Charging,CQ5,09:00-09:05
V7,Charging,CQ5,09:05-09:10
V7,Charging,CQ5,09:10-09:15
V7,Charging,CQ5,09:15-09:20
V3,F2 - Taronga Zoo (off peak),CQ5,09:21-09:25
V2,F7 - Double Bay,CQ5,09:42-09:45
V2,Charging,CQ5,09:45-09:50
V2,Charging,CQ5,09:50-09:55
V3,Charging,CQ5,09:55-10:00
V3,Charging,CQ5,10:00-10:05
V3,Charging,CQ5,10:05-10:10
V3,Charging,CQ5,10:10-10:15
V5,Charging,CQ5,10:15-10:20
V5,Charging,CQ5,10:20-10:25
V5,Charging,CQ5,10:25-10:30
V5,Charging,CQ5,10:30-10:35
V5,Charging,CQ5,10:35-10:40
V5,Charging,CQ5,10:40-10:45
V10,F8 - Cockatoo Island,CQ5,10:49-10:52
V6,Charging,CQ5,10:55-11:00
V6,Charging,CQ5,11:00-11:05
V6,Charging,CQ5,11:05-11:10
V14,Charging,CQ5,11:10-11:15
V6,Charging,CQ5,11:10-11:15
V14,Charging,CQ5,11:15-11:20
V6,Charging,CQ5,11:15-11:20
V14,Charging,CQ5,11:20-11:25
V6,Charging,CQ5,11:20-11:25
V14,Charging,CQ5,11:25-11:30
V6,Charging,CQ5,11:25-11:30
