Vessel,Task,Wharf,Time
V3,Waiting,Bar5,05:35-05:40
V7,Waiting,Bar5,05:35-05:40
V7,Waiting,Bar5,05:40-05:45
V7,Waiting,Bar5,05:45-05:50
V7,Waiting,Bar5,05:50-05:55
V19,Waiting,Bar5,05:55-06:00
V7,Waiting,Bar5,05:55-06:00
V19,Waiting,Bar5,06:00-06:05
V19,Waiting,Bar5,06:05-06:10
V19,Waiting,Bar5,06:10-06:15
V19,F11 - Blackwattle Bay,Bar5,06:15-06:16
V18,F11 - Blackwattle Bay,Bar5,06:45-06:46
V19,F11 - Blackwattle Bay,Bar5,07:15-07:16
V18,F11 - Blackwattle Bay,Bar5,07:45-07:46
V19,F11 - Blackwattle Bay,Bar5,08:15-08:16
V18,F11 - Blackwattle Bay,Bar5,08:45-08:46
V19,F11 - Blackwattle Bay,Bar5,09:15-09:16
V19,Crew Break,Bar5,10:15-10:45
V18,Crew Break,Bar5,10:45-11:15
V15,Waiting,Bar5,10:50-10:55
V15,Waiting,Bar5,10:55-11:00
V15,Crew Break,Bar5,11:00-11:30
V19,Waiting,Bar5,11:20-11:25
V19,Waiting,Bar5,11:25-11:30
