Vessel,Task,Wharf,Time
RR1,Crew pause,CQ5,05:40-05:45
RR1,Crew pause,CQ5,05:45-05:50
RR12,Crew pause,CQ5,05:50-05:55
RR12,Crew pause,CQ5,05:55-06:00
FF3,Waiting,CQ5,06:00-06:05
FF5,Waiting,CQ5,06:05-06:10
FF6,Waiting,CQ5,06:05-06:10
FF5,Waiting,CQ5,06:15-06:20
FF3,Waiting,CQ5,06:20-06:25
FF7,Waiting,CQ5,06:30-06:35
FF1,9,CQ5,06:35-06:40
FF1,9,CQ5,06:40-06:45
FF1,9,CQ5,06:45-06:50
RR6,Waiting,CQ5,06:50-06:55
EC1,8,CQ5,06:50-06:55
EC1,8,CQ5,06:55-07:00
RR12,Waiting,CQ5,07:15-07:20
FF4,Waiting,CQ5,07:20-07:25
FF4,Charging,CQ5,07:25-07:30
FF4,Waiting,CQ5,07:30-07:35
EC5,2,CQ5,07:30-07:35
EC5,2,CQ5,07:35-07:40
RR10,13,CQ5,07:40-07:45
RR10,13,CQ5,07:45-07:50
FF3,Waiting,CQ5,07:50-07:55
RR4,Crew pause,CQ5,07:55-08:00
EC1,Waiting,CQ5,07:55-08:00
RR4,Crew pause,CQ5,08:00-08:05
FF8,Waiting,CQ5,08:00-08:05
FF4,Waiting,CQ5,08:05-08:10
FF4,Waiting,CQ5,08:10-08:15
FF6,Waiting,CQ5,08:10-08:15
FF2,Waiting,CQ5,08:15-08:20
FF4,Waiting,CQ5,08:15-08:20
FF2,Charging,CQ5,08:20-08:25
24M,9,CQ5,08:20-08:25
FF2,Waiting,CQ5,08:25-08:30
24M,9,CQ5,08:25-08:30
FF2,Waiting,CQ5,08:30-08:35
24M,9,CQ5,08:30-08:35
FF8,Waiting,CQ5,08:35-08:40
FF2,Waiting,CQ5,08:35-08:40
FF2,Waiting,CQ5,08:40-08:45
EC4,Waiting,CQ5,08:40-08:45
FF4,Waiting,CQ5,08:45-08:50
FF2,Waiting,CQ5,08:45-08:50
FF5,Waiting,CQ5,08:50-08:55
FF3,Waiting,CQ5,08:50-08:55
FF5,Waiting,CQ5,08:55-09:00
EC4,Crew pause,CQ5,08:55-09:00
FF2,Waiting,CQ5,09:00-09:05
EC4,Crew pause,CQ5,09:00-09:05
EC1,Waiting,CQ5,09:05-09:10
EC1,Charging,CQ5,09:10-09:15
EC1,Waiting,CQ5,09:15-09:20
FF3,Waiting,CQ5,09:15-09:20
FF3,Waiting,CQ5,09:20-09:25
EC1,Waiting,CQ5,09:25-09:30
RR5,Crew pause,CQ5,09:25-09:30
RR5,Crew pause,CQ5,09:30-09:35
FF7,Waiting,CQ5,09:30-09:35
RR1,Waiting,CQ5,09:35-09:40
RR7,Waiting,CQ5,09:35-09:40
FF8,Crew pause,CQ5,09:40-09:45
RR7,Waiting,CQ5,09:40-09:45
FF8,Crew pause,CQ5,09:45-09:50
RR5,Crew pause,CQ5,09:45-09:50
RR5,Crew pause,CQ5,09:50-09:55
RR2,6,CQ5,09:55-10:00
RR2,6,CQ5,10:00-10:05
FF5,Waiting,CQ5,10:05-10:10
FF5,Charging,CQ5,10:10-10:15
EC2,4,CQ5,10:10-10:15
FF5,Charging,CQ5,10:15-10:20
EC2,4,CQ5,10:15-10:20
EC2,4,CQ5,10:20-10:25
FF5,Waiting,CQ5,10:20-10:25
RR5,Crew pause,CQ5,10:35-10:40
RR5,Crew pause,CQ5,10:40-10:45
FF6,4,CQ5,10:45-10:50
FF2,Waiting,CQ5,10:50-10:55
FF6,4,CQ5,10:50-10:55
FF6,4,CQ5,10:55-11:00
EC5,Waiting,CQ5,11:05-11:10
RR4,Waiting,CQ5,11:05-11:10
EC2,Waiting,CQ5,11:10-11:15
RR6,Waiting,CQ5,11:20-11:25
RR1,Waiting,CQ5,11:20-11:25
FF4,Waiting,CQ5,11:25-11:30
EC3,Waiting,CQ5,11:25-11:30
