Vessel,Task,Wharf,Time
RR8,Crew pause,CQ2,05:40-05:45
RR8,Crew pause,CQ2,05:45-05:50
RR6,Waiting,CQ2,06:00-06:05
FF7,Waiting,CQ2,06:05-06:10
RR6,Waiting,CQ2,06:05-06:10
FF6,Waiting,CQ2,06:10-06:15
FF5,Waiting,CQ2,06:10-06:15
FF7,Waiting,CQ2,06:15-06:20
FF4,Waiting,CQ2,06:15-06:20
FF6,Waiting,CQ2,06:25-06:30
FF6,Waiting,CQ2,06:35-06:40
FF6,Waiting,CQ2,06:40-06:45
RR7,Crew pause,CQ2,06:40-06:45
RR7,Crew pause,CQ2,06:45-06:50
RR8,Crew pause,CQ2,06:50-06:55
RR8,Crew pause,CQ2,06:55-07:00
RR8,Crew pause,CQ2,07:00-07:05
EC2,15,CQ2,07:05-07:10
RR8,Crew pause,CQ2,07:05-07:10
EC2,15,CQ2,07:10-07:15
FF7,11,CQ2,07:20-07:25
FF7,11,CQ2,07:25-07:30
FF7,11,CQ2,07:30-07:35
RR8,17,CQ2,07:45-07:50
FF8,9,CQ2,07:45-07:50
FF8,9,CQ2,07:50-07:55
RR8,17,CQ2,07:50-07:55
FF8,9,CQ2,07:55-08:00
RR8,17,CQ2,07:55-08:00
FF6,Crew pause,CQ2,08:00-08:05
FF3,Waiting,CQ2,08:05-08:10
FF6,Crew pause,CQ2,08:05-08:10
FF3,Charging,CQ2,08:10-08:15
FF2,Waiting,CQ2,08:10-08:15
FF7,15,CQ2,08:15-08:20
FF3,Charging,CQ2,08:15-08:20
FF7,15,CQ2,08:20-08:25
FF3,Charging,CQ2,08:20-08:25
FF3,Charging,CQ2,08:25-08:30
FF3,Waiting,CQ2,08:30-08:35
RR10,Crew pause,CQ2,08:30-08:35
RR10,Crew pause,CQ2,08:35-08:40
FF4,Crew pause,CQ2,08:35-08:40
FF3,Waiting,CQ2,08:40-08:45
FF4,Crew pause,CQ2,08:40-08:45
EC4,Waiting,CQ2,08:45-08:50
FF3,Waiting,CQ2,08:45-08:50
EC4,Waiting,CQ2,08:50-08:55
FF2,Waiting,CQ2,08:50-08:55
FF2,Waiting,CQ2,08:55-09:00
FF8,Waiting,CQ2,08:55-09:00
EC1,Waiting,CQ2,09:00-09:05
EC2,Crew pause,CQ2,09:00-09:05
FF6,Crew pause,CQ2,09:05-09:10
EC2,Crew pause,CQ2,09:05-09:10
FF6,Crew pause,CQ2,09:10-09:15
EC2,Crew pause,CQ2,09:10-09:15
EC2,Crew pause,CQ2,09:15-09:20
EC2,Crew pause,CQ2,09:20-09:25
EC5,Crew pause,CQ2,09:20-09:25
EC2,Crew pause,CQ2,09:25-09:30
EC5,Crew pause,CQ2,09:25-09:30
FF3,Waiting,CQ2,09:30-09:35
EC5,Crew pause,CQ2,09:30-09:35
FF8,Waiting,CQ2,09:35-09:40
EC5,Crew pause,CQ2,09:35-09:40
EC5,Crew pause,CQ2,09:40-09:45
EC5,Crew pause,CQ2,09:45-09:50
FF4,Crew pause,CQ2,09:45-09:50
FF4,Crew pause,CQ2,09:50-09:55
RR1,Waiting,CQ2,09:55-10:00
RR2,Waiting,CQ2,10:00-10:05
FF5,Waiting,CQ2,10:25-10:30
RR2,Waiting,CQ2,10:25-10:30
RR3,Waiting,CQ2,10:45-10:50
RR3,Waiting,CQ2,10:50-10:55
RR4,Waiting,CQ2,10:55-11:00
FF2,Waiting,CQ2,10:55-11:00
EC1,Waiting,CQ2,11:00-11:05
FF2,Waiting,CQ2,11:00-11:05
FF2,Crew pause,CQ2,11:10-11:15
EC5,Crew pause,CQ2,11:15-11:20
FF2,Crew pause,CQ2,11:15-11:20
FF1,Waiting,CQ2,11:20-11:25
EC5,Crew pause,CQ2,11:20-11:25
FF1,Waiting,CQ2,11:25-11:30
RR9,Waiting,CQ2,11:25-11:30
