Vessel,Task,Wharf,Time
10M,Waiting,BSY3,05:35-05:40
FF6,Waiting,BSY3,09:30-09:35
EC4,Waiting,BSY3,10:00-10:05
EC1,Crew pause,BSY3,10:20-10:25
EC1,Crew pause,BSY3,10:25-10:30
FF7,Crew pause,BSY3,10:35-10:40
FF7,Crew pause,BSY3,10:40-10:45
RR8,Crew pause,BSY3,11:05-11:10
RR2,Waiting,BSY3,11:05-11:10
EC4,Crew pause,BSY3,11:10-11:15
RR8,Crew pause,BSY3,11:10-11:15
EC4,Crew pause,BSY3,11:15-11:20
FF7,Crew pause,BSY3,11:15-11:20
FF7,Crew pause,BSY3,11:20-11:25
RR7,Waiting,BSY3,11:20-11:25
EC4,Waiting,BSY3,11:25-11:30
FF5,Waiting,BSY3,11:25-11:30
