Vessel,Task,Wharf,Time
RR12,Crew pause,CQ4,06:00-06:05
RR12,Crew pause,CQ4,06:05-06:10
RR12,Crew pause,CQ4,06:10-06:15
FF7,Waiting,CQ4,06:10-06:15
RR12,Crew pause,CQ4,06:15-06:20
RR4,Crew pause,CQ4,06:15-06:20
RR4,Crew pause,CQ4,06:20-06:25
RR4,Crew pause,CQ4,06:25-06:30
FF2,Waiting,CQ4,06:25-06:30
RR4,Crew pause,CQ4,06:30-06:35
FF3,Waiting,CQ4,06:30-06:35
RR4,Crew pause,CQ4,06:35-06:40
RR4,Crew pause,CQ4,06:40-06:45
FF3,Waiting,CQ4,06:45-06:50
RR6,Waiting,CQ4,07:00-07:05
RR6,Waiting,CQ4,07:05-07:10
FF2,8,CQ4,07:15-07:20
FF2,8,CQ4,07:20-07:25
FF4,Waiting,CQ4,07:40-07:45
FF3,8,CQ4,07:40-07:45
FF3,8,CQ4,07:45-07:50
FF4,Charging,CQ4,07:45-07:50
FF4,Waiting,CQ4,07:50-07:55
FF4,Waiting,CQ4,07:55-08:00
FF6,Waiting,CQ4,07:55-08:00
EC1,Waiting,CQ4,08:00-08:05
EC1,Charging,CQ4,08:05-08:10
FF1,8,CQ4,08:05-08:10
EC1,Charging,CQ4,08:10-08:15
FF1,8,CQ4,08:10-08:15
EC1,Charging,CQ4,08:15-08:20
EC1,Charging,CQ4,08:20-08:25
FF5,Waiting,CQ4,08:20-08:25
EC1,Charging,CQ4,08:25-08:30
FF4,Waiting,CQ4,08:25-08:30
FF5,Waiting,CQ4,08:30-08:35
EC1,Charging,CQ4,08:30-08:35
24M,Waiting,CQ4,08:35-08:40
EC1,Charging,CQ4,08:35-08:40
EC1,Waiting,CQ4,08:40-08:45
EC4,2,CQ4,08:40-08:45
EC4,2,CQ4,08:45-08:50
EC1,Charging,CQ4,08:45-08:50
EC1,Waiting,CQ4,08:50-08:55
FF4,Waiting,CQ4,08:50-08:55
FF4,Waiting,CQ4,08:55-09:00
FF3,Waiting,CQ4,08:55-09:00
RR5,Crew pause,CQ4,09:00-09:05
FF3,Waiting,CQ4,09:05-09:10
RR5,Crew pause,CQ4,09:05-09:10
FF3,Waiting,CQ4,09:10-09:15
FF8,Waiting,CQ4,09:15-09:20
FF2,Waiting,CQ4,09:15-09:20
FF4,Crew pause,CQ4,09:20-09:25
RR1,Crew pause,CQ4,09:20-09:25
FF4,Crew pause,CQ4,09:25-09:30
RR1,Crew pause,CQ4,09:25-09:30
FF4,Waiting,CQ4,09:30-09:35
RR1,Waiting,CQ4,09:30-09:35
EC1,Crew pause,CQ4,09:35-09:40
FF4,Waiting,CQ4,09:35-09:40
EC1,Crew pause,CQ4,09:40-09:45
RR1,Waiting,CQ4,09:40-09:45
RR1,Crew pause,CQ4,09:45-09:50
RR1,Crew pause,CQ4,09:50-09:55
EC1,Waiting,CQ4,10:00-10:05
RR2,Waiting,CQ4,10:10-10:15
RR4,Waiting,CQ4,10:25-10:30
EC1,Waiting,CQ4,10:45-10:50
RR5,Crew pause,CQ4,10:50-10:55
RR5,Crew pause,CQ4,10:55-11:00
EC3,4,CQ4,11:20-11:25
FF2,Waiting,CQ4,11:20-11:25
EC3,4,CQ4,11:25-11:30
EC2,Waiting,CQ4,11:25-11:30
