Vessel,Task,Wharf,Time
V11,Charging,CQ2,05:40-05:45
V16,Charging,CQ2,05:40-05:45
V11,F5 - Neutral Bay,CQ2,05:45-05:46
V14,Crew Break,CQ2,05:45-06:15
V13,Charging,CQ2,05:55-06:00
V10,Charging,CQ2,06:05-06:10
V15,Charging,CQ2,06:10-06:15
V5,F5 - Neutral Bay,CQ2,06:15-06:16
V3,Charging,CQ2,06:20-06:25
V17,F9 - Rose Bay,CQ2,06:32-06:36
V4,F6 - Mosman (peak),CQ2,06:43-06:46
V1,F5 - Neutral Bay,CQ2,06:45-06:46
V5,Charging,CQ2,07:00-07:05
V13,F4 - Pyrmont Bay,CQ2,07:05-07:08
V1,F5 - Neutral Bay,CQ2,07:15-07:16
V3,Charging,CQ2,07:20-07:25
V15,Charging,CQ2,07:30-07:35
V2,Charging,CQ2,07:40-07:45
V2,F5 - Neutral Bay,CQ2,07:45-07:46
V17,Charging,CQ2,07:50-07:55
V5,F2 - Zoo/Mosman (Peak),CQ2,08:04-08:07
V14,F4 - Pyrmont Bay,CQ2,08:05-08:08
V15,F9 - Rose Bay,CQ2,08:12-08:16
V2,F5 - Neutral Bay,CQ2,08:15-08:16
V12,F4 - Pyrmont Bay,CQ2,08:25-08:28
V12,Charging,CQ2,08:30-08:35
V6,Charging,CQ2,08:35-08:40
V1,Charging,CQ2,08:40-08:45
V6,Charging,CQ2,08:40-08:45
V6,F5 - Neutral Bay,CQ2,08:45-08:46
V1,Charging,CQ2,08:45-08:50
V1,Charging,CQ2,08:50-08:55
V7,Charging,CQ2,08:55-09:00
V14,Charging,CQ2,09:00-09:05
V9,Charging,CQ2,09:00-09:05
V9,Charging,CQ2,09:05-09:10
V9,Charging,CQ2,09:10-09:15
V9,F5 - Neutral Bay,CQ2,09:15-09:16
V6,Charging,CQ2,09:15-09:20
V5,F7 - Double Bay,CQ2,09:22-09:25
V11,Charging,CQ2,09:25-09:30
V14,Charging,CQ2,09:30-09:35
V11,Charging,CQ2,09:35-09:40
V3,Charging,CQ2,09:35-09:40
V16,Charging,CQ2,09:40-09:45
V3,F5 - Neutral Bay,CQ2,09:45-09:46
V17,F4 - Pyrmont Bay,CQ2,09:45-09:48
V4,F2 - Taronga Zoo (off peak),CQ2,09:51-09:55
V16,Charging,CQ2,10:00-10:05
V13,Charging,CQ2,10:20-10:25
V5,Charging,CQ2,10:20-10:25
V3,Charging,CQ2,10:40-10:45
V4,F6 - Mosman (off peak),CQ2,10:46-10:49
V9,Charging,CQ2,10:55-11:00
V8,Charging,CQ2,10:55-11:00
V8,Crew Break,CQ2,11:00-11:30
V1,Charging,CQ2,11:05-11:10
V17,Charging,CQ2,11:10-11:15
V16,Charging,CQ2,11:15-11:20
V4,Charging,CQ2,11:25-11:30
