Vessel,Task,Wharf,Time
V1,Crew pause,Bar4,05:35-05:40
V14,Crew pause,Bar4,05:35-05:40
V1,Crew pause,Bar4,05:40-05:45
V14,Crew pause,Bar4,05:40-05:45
V1,Crew pause,Bar4,05:45-05:50
V14,Crew pause,Bar4,05:45-05:50
V1,Crew pause,Bar4,05:50-05:55
V14,Crew pause,Bar4,05:50-05:55
V1,Crew pause,Bar4,05:55-06:00
V14,Crew pause,Bar4,05:55-06:00
V1,Crew pause,Bar4,06:00-06:05
V14,Crew pause,Bar4,06:00-06:05
V19,F11 - Blackwattle Bay,Bar4,07:15-07:20
V19,F11 - Blackwattle Bay,Bar4,08:15-08:20
V7,Crew pause,Bar4,11:00-11:05
V2,Waiting,Bar4,11:00-11:05
V7,Crew pause,Bar4,11:05-11:10
V7,Crew pause,Bar4,11:10-11:15
V7,Crew pause,Bar4,11:15-11:20
V7,Crew pause,Bar4,11:20-11:25
V7,Crew pause,Bar4,11:25-11:30
V9,Waiting,Bar4,11:25-11:30
