Vessel,Task,Wharf,Time
V8,Waiting,Bar5,05:35-05:40
V6,Waiting,Bar5,05:35-05:40
V8,Waiting,Bar5,05:40-05:45
V2,Crew pause,Bar5,05:40-05:45
V2,Crew pause,Bar5,05:45-05:50
V2,Crew pause,Bar5,05:50-05:55
V2,Crew pause,Bar5,05:55-06:00
V2,Crew pause,Bar5,06:00-06:05
V1,Waiting,Bar5,06:05-06:10
V2,Crew pause,Bar5,06:05-06:10
V19,F11 - Blackwattle Bay,Bar5,09:15-09:20
V12,Crew pause,Bar5,09:45-09:50
V12,Crew pause,Bar5,09:50-09:55
V12,Crew pause,Bar5,09:55-10:00
V12,Crew pause,Bar5,10:00-10:05
V12,Crew pause,Bar5,10:05-10:10
V12,Crew pause,Bar5,10:10-10:15
V2,Waiting,Bar5,10:15-10:20
V12,Crew pause,Bar5,10:20-10:25
V7,Waiting,Bar5,10:25-10:30
V12,Crew pause,Bar5,10:25-10:30
V12,Crew pause,Bar5,10:30-10:35
V12,Crew pause,Bar5,10:35-10:40
V12,Crew pause,Bar5,10:40-10:45
V12,Crew pause,Bar5,10:45-10:50
V6,Waiting,Bar5,10:55-11:00
V3,Crew pause,Bar5,10:55-11:00
V6,Waiting,Bar5,11:00-11:05
V3,Crew pause,Bar5,11:00-11:05
V3,Crew pause,Bar5,11:05-11:10
V3,Crew pause,Bar5,11:10-11:15
V3,Crew pause,Bar5,11:15-11:20
V3,Crew pause,Bar5,11:20-11:25
V11,Waiting,Bar5,11:25-11:30
