Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V8,Waiting,Barangaroo,Bar1,05:35,Barangaroo,Bar1,05:40
V8,Waiting,Barangaroo,Bar2,05:40,Barangaroo,Bar2,05:45
V8,Charging,Barangaroo,Bar2,05:45,Barangaroo,Bar2,05:50
V8,Charging,Barangaroo,Bar2,05:50,Barangaroo,Bar2,05:55
V8,Waiting,Barangaroo,Bar2,05:55,Barangaroo,Bar2,06:00
V8,Waiting,Barangaroo,Bar2,06:00,Barangaroo,Bar2,06:05
V8,F5 - Neutral Bay,Circular Quay,CQ1,06:15,Circular Quay,CQ5,06:47
V8,F2 - Taronga Zoo,Circular Quay,CQ1,06:55,Circular Quay,CQ3,07:26
V8,F7 - Double Bay,Circular Quay,CQ1,07:35,Circular Quay,CQ5,08:23
V8,Waiting,Circular Quay,CQ2,08:30,Circular Quay,CQ2,08:35
V8,F6 - Mosman,Circular Quay,CQ1,08:35,Circular Quay,CQ2,09:27
V8,Waiting,Circular Quay,CQ4,09:35,Circular Quay,CQ4,09:40
V8,F8 - Cockatoo Island,Circular Quay,CQ1,09:40,Circular Quay,CQ4,10:51
V8,Waiting,Circular Quay,CQ5,11:00,Circular Quay,CQ5,11:05
V8,Waiting,Circular Quay,CQ1,11:05,Circular Quay,CQ1,11:10
V8,Crew pause,Circular Quay,CQ2,11:10,Circular Quay,CQ2,11:20
V8,Crew pause,Circular Quay,CQ1,11:20,Circular Quay,CQ1,11:30
