Vessel,Task,Wharf,Time
V5,Waiting,Bar2,05:35-05:40
V1,Waiting,Bar2,05:35-05:40
V8,Waiting,Bar2,05:40-05:45
V8,Charging,Bar2,05:45-05:50
V8,Charging,Bar2,05:50-05:55
V10,Waiting,Bar2,05:50-05:55
V14,Waiting,Bar2,05:55-06:00
V8,Waiting,Bar2,05:55-06:00
V8,Waiting,Bar2,06:00-06:05
V19,Crew pause,Bar2,06:05-06:10
V19,Crew pause,Bar2,06:10-06:15
V19,Crew pause,Bar2,06:15-06:20
V7,Waiting,Bar2,06:20-06:25
V19,Crew pause,Bar2,06:20-06:25
V19,Waiting,Bar2,07:10-07:15
V19,Charging,Bar2,07:15-07:20
V19,Charging,Bar2,07:20-07:25
V19,Waiting,Bar2,07:25-07:30
V18,F11 - Blackwattle Bay,Bar2,07:40-07:45
V18,Waiting,Bar2,07:55-08:00
V19,Waiting,Bar2,08:10-08:15
V19,Waiting,Bar2,08:15-08:20
V19,Charging,Bar2,08:20-08:25
V19,Waiting,Bar2,08:25-08:30
V1,Waiting,Bar2,08:40-08:45
V18,Waiting,Bar2,08:40-08:45
V18,Waiting,Bar2,08:50-08:55
V16,Waiting,Bar2,09:25-09:30
V16,Charging,Bar2,09:30-09:35
V16,Waiting,Bar2,09:35-09:40
V19,F11 - Blackwattle Bay,Bar2,10:10-10:15
V14,Crew pause,Bar2,10:30-10:35
V14,Crew pause,Bar2,10:35-10:40
V4,Waiting,Bar2,10:35-10:40
V14,Waiting,Bar2,10:40-10:45
V15,Waiting,Bar2,10:40-10:45
V11,Waiting,Bar2,10:45-10:50
V5,Waiting,Bar2,10:45-10:50
V7,Crew pause,Bar2,10:50-10:55
V5,Charging,Bar2,10:50-10:55
V5,Waiting,Bar2,10:55-11:00
V7,Crew pause,Bar2,10:55-11:00
V14,Waiting,Bar2,11:15-11:20
V13,Waiting,Bar2,11:25-11:30
V2,Waiting,Bar2,11:25-11:30
