Time,Station,Wharf
08:15,Circular Quay,CQ1
08:29,Taronga Zoo,TZ1
08:51,Circular Quay,CQ5
08:45,Circular Quay,CQ1
08:59,Taronga Zoo,TZ1
09:21,Circular Quay,CQ5
09:15,Circular Quay,CQ1
09:29,Taronga Zoo,TZ1
09:51,Circular Quay,CQ1
09:45,Circular Quay,CQ1
09:59,Taronga Zoo,TZ1
10:21,Circular Quay,CQ3
10:15,Circular Quay,CQ1
10:29,Taronga Zoo,TZ1
10:51,Circular Quay,CQ3
10:45,Circular Quay,CQ1
10:59,Taronga Zoo,TZ1
11:21,Circular Quay,CQ2
