Time,Station,Wharf
06:45,Circular Quay,CQ4
07:01,Mosman,Mos1
07:34,Circular Quay,CQ1
07:15,Circular Quay,CQ4
07:31,Mosman,Mos1
08:04,Circular Quay,CQ2
07:45,Circular Quay,CQ4
08:01,Mosman,Mos1
08:34,Circular Quay,CQ2
