Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V7,Crew Break,Barangaroo,Bar4,05:35,Barangaroo,Bar4,06:05
V7,Charging,Barangaroo,Bar1,06:05,Barangaroo,Bar1,06:10
V7,Crew Break,Barangaroo,Bar4,06:10,Barangaroo,Bar4,06:40
V7,F8 - Cockatoo Island,Circular Quay,CQ1,06:50,Circular Quay,CQ4,08:02
V7,F7 - Double Bay,Circular Quay,CQ4,08:05,Circular Quay,CQ5,08:55
V7,Charging,Circular Quay,CQ2,08:55,Circular Quay,CQ2,09:00
V7,Waiting,Circular Quay,CQ1,09:00,Circular Quay,CQ1,09:05
V7,F7 - Double Bay,Circular Quay,CQ4,09:05,Circular Quay,CQ4,09:55
V7,Waiting,Circular Quay,CQ3,09:55,Circular Quay,CQ3,10:00
V7,Charging,Circular Quay,CQ2,10:00,Circular Quay,CQ2,10:05
V7,Waiting,Circular Quay,CQ3,10:05,Circular Quay,CQ3,10:10
V7,Crew Break,Circular Quay,CQ4,10:10,Circular Quay,CQ4,10:40
V7,Charging,Circular Quay,CQ4,10:40,Circular Quay,CQ4,10:45
V7,Crew Break,Balmain Shipyard,BSY6,11:00,Balmain Shipyard,BSY6,11:30
