Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V16,Charging,Circular Quay,CQ4,05:40,Circular Quay,CQ4,05:45
V16,Crew Break,Circular Quay,CQ5,05:45,Circular Quay,CQ5,06:15
V16,Charging,Circular Quay,CQ5,06:15,Circular Quay,CQ5,06:20
V16,Charging,Circular Quay,CQ5,06:20,Circular Quay,CQ5,06:25
V16,Charging,Circular Quay,CQ5,06:25,Circular Quay,CQ5,06:30
V16,Charging,Circular Quay,CQ5,06:30,Circular Quay,CQ5,06:35
V16,F9 - Rose Bay,Circular Quay,CQ3,06:35,Circular Quay,CQ1,07:16
V16,F4 - Pyrmont Bay,Circular Quay,CQ4,07:20,Circular Quay,CQ2,08:28
V16,Charging,Circular Quay,CQ4,08:30,Circular Quay,CQ4,08:35
V16,F9 - Rose Bay,Circular Quay,CQ3,08:35,Circular Quay,CQ1,09:16
V16,Charging,Circular Quay,CQ5,09:20,Circular Quay,CQ5,09:25
V16,Charging,Circular Quay,CQ5,09:25,Circular Quay,CQ5,09:30
V16,Waiting,Circular Quay,CQ1,09:30,Circular Quay,CQ1,09:35
V16,F9 - Watsons Bay,Circular Quay,CQ3,09:35,Circular Quay,CQ1,10:37
V16,Charging,Circular Quay,CQ5,10:40,Circular Quay,CQ5,10:45
V16,Charging,Circular Quay,CQ5,10:45,Circular Quay,CQ5,10:50
V16,Charging,Circular Quay,CQ5,10:50,Circular Quay,CQ5,10:55
V16,Charging,Barangaroo,Bar2,11:05,Barangaroo,Bar2,11:10
V16,Charging,Barangaroo,Bar2,11:10,Barangaroo,Bar2,11:15
V16,Charging,Barangaroo,Bar2,11:15,Barangaroo,Bar2,11:20
V16,Waiting,Barangaroo,Bar5,11:20,Barangaroo,Bar5,11:25
V16,Charging,Barangaroo,Bar2,11:25,Barangaroo,Bar2,11:30
