Vessel,Task,Wharf,Time
V6,Crew pause,Bar4,05:35-05:40
V6,Crew pause,Bar4,05:40-05:45
V3,Crew pause,Bar4,05:45-05:50
V3,Crew pause,Bar4,05:50-05:55
V5,Crew pause,Bar4,06:10-06:15
V5,Crew pause,Bar4,06:15-06:20
V10,Waiting,Bar4,06:25-06:30
V10,Waiting,Bar4,06:30-06:35
V18,Waiting,Bar4,07:05-07:10
V1,Waiting,Bar4,07:30-07:35
V19,Waiting,Bar4,07:35-07:40
V19,Waiting,Bar4,07:50-07:55
V18,Waiting,Bar4,08:05-08:10
V19,Waiting,Bar4,08:35-08:40
V19,Waiting,Bar4,08:50-08:55
V18,Waiting,Bar4,09:05-09:10
V4,Waiting,Bar4,09:10-09:15
V14,Waiting,Bar4,09:40-09:45
V15,Crew pause,Bar4,10:05-10:10
V18,Crew pause,Bar4,10:05-10:10
V15,Crew pause,Bar4,10:10-10:15
V18,Crew pause,Bar4,10:10-10:15
V12,Waiting,Bar4,10:25-10:30
V12,Waiting,Bar4,10:50-10:55
V4,Waiting,Bar4,11:05-11:10
V6,Waiting,Bar4,11:05-11:10
V12,Waiting,Bar4,11:15-11:20
V17,Waiting,Bar4,11:25-11:30
