Vessel,Task,Wharf,Time
V14,Crew pause,CQ4,05:40-05:45
V15,Waiting,CQ4,05:40-05:45
V14,Crew pause,CQ4,05:45-05:50
V4,Crew pause,CQ4,06:00-06:05
V4,Crew pause,CQ4,06:05-06:10
V13,Crew pause,CQ4,06:05-06:10
V7,Crew pause,CQ4,06:10-06:15
V13,Crew pause,CQ4,06:10-06:15
V7,Crew pause,CQ4,06:15-06:20
V17,2,CQ4,07:30-07:35
V10,3,CQ4,07:30-07:35
V17,2,CQ4,07:45-07:50
V16,7,CQ4,07:55-08:00
V16,7,CQ4,08:00-08:05
V14,2,CQ4,08:30-08:35
V14,2,CQ4,08:45-08:50
V2,3,CQ4,09:00-09:05
V10,5,CQ4,09:05-09:10
V10,5,CQ4,09:10-09:15
V16,Crew pause,CQ4,09:15-09:20
V14,7,CQ4,09:15-09:20
V16,Crew pause,CQ4,09:20-09:25
V14,7,CQ4,09:20-09:25
V15,Crew pause,CQ4,10:35-10:40
V15,Crew pause,CQ4,10:40-10:45
V16,Crew pause,CQ4,10:50-10:55
V16,Crew pause,CQ4,10:55-11:00
V17,Crew pause,CQ4,11:00-11:05
V16,Crew pause,CQ4,11:00-11:05
V16,Crew pause,CQ4,11:05-11:10
V17,Crew pause,CQ4,11:05-11:10
V16,Crew pause,CQ4,11:10-11:15
V16,Crew pause,CQ4,11:15-11:20
V14,Crew pause,CQ4,11:15-11:20
V14,Crew pause,CQ4,11:20-11:25
V6,Crew pause,CQ4,11:20-11:25
V6,Crew pause,CQ4,11:25-11:30
V3,Waiting,CQ4,11:25-11:30
