Vessel,Task,Wharf,Time
V16,Waiting,CQ2,05:40-05:45
V16,Charging,CQ2,05:45-05:50
V16,Waiting,CQ2,05:50-05:55
V14,Crew pause,CQ2,05:50-05:55
V14,Crew pause,CQ2,05:55-06:00
V18,Crew pause,CQ2,06:00-06:05
V14,Crew pause,CQ2,06:00-06:05
V14,Crew pause,CQ2,06:05-06:10
V18,Crew pause,CQ2,06:05-06:10
V17,Crew pause,CQ2,06:10-06:15
V17,Crew pause,CQ2,06:15-06:20
V2,Crew pause,CQ2,06:20-06:25
V3,Crew pause,CQ2,06:20-06:25
V2,Crew pause,CQ2,06:25-06:30
V3,Crew pause,CQ2,06:25-06:30
V9,3,CQ2,07:00-07:05
V1,Crew pause,CQ2,07:10-07:15
V1,Crew pause,CQ2,07:15-07:20
V7,5,CQ2,07:35-07:40
V7,5,CQ2,07:40-07:45
V13,2,CQ2,08:10-08:15
V13,2,CQ2,08:25-08:30
V1,3,CQ2,08:30-08:35
V4,Crew pause,CQ2,08:30-08:35
V9,5,CQ2,08:35-08:40
V4,Crew pause,CQ2,08:35-08:40
V4,Crew pause,CQ2,08:40-08:45
V9,5,CQ2,08:40-08:45
V4,Crew pause,CQ2,08:45-08:50
V4,Crew pause,CQ2,08:50-08:55
V4,Crew pause,CQ2,08:55-09:00
V13,Waiting,CQ2,09:00-09:05
V17,2,CQ2,09:30-09:35
V3,3,CQ2,09:30-09:35
V11,5,CQ2,09:35-09:40
V11,5,CQ2,09:40-09:45
V15,Crew pause,CQ2,09:45-09:50
V17,2,CQ2,09:45-09:50
V15,Crew pause,CQ2,09:50-09:55
V6,Crew pause,CQ2,09:50-09:55
V6,Crew pause,CQ2,09:55-10:00
V12,Crew pause,CQ2,10:00-10:05
V12,Crew pause,CQ2,10:05-10:10
V18,Crew pause,CQ2,10:25-10:30
V8,4,CQ2,10:25-10:30
V8,4,CQ2,10:30-10:35
V18,Crew pause,CQ2,10:30-10:35
V16,Crew pause,CQ2,10:40-10:45
V18,Crew pause,CQ2,10:40-10:45
V16,Crew pause,CQ2,10:45-10:50
V18,Crew pause,CQ2,10:45-10:50
V11,6,CQ2,10:50-10:55
V18,Crew pause,CQ2,10:50-10:55
V11,6,CQ2,10:55-11:00
V18,Crew pause,CQ2,10:55-11:00
V11,6,CQ2,11:00-11:05
V14,8,CQ2,11:00-11:05
V14,8,CQ2,11:05-11:10
V3,5,CQ2,11:05-11:10
V3,5,CQ2,11:10-11:15
V14,8,CQ2,11:10-11:15
V3,Crew pause,CQ2,11:15-11:20
V19,Crew pause,CQ2,11:20-11:25
V3,Crew pause,CQ2,11:20-11:25
V14,Waiting,CQ2,11:25-11:30
V19,Crew pause,CQ2,11:25-11:30
