Time,Station,Wharf
06:45,Blackwattle Bay,BWB1
06:58,Barangaroo,Bar2
07:25,Blackwattle Bay,BWB1
07:38,Barangaroo,Bar4
08:05,Blackwattle Bay,BWB1
08:18,Barangaroo,Bar1
08:45,Blackwattle Bay,BWB1
08:58,Barangaroo,Bar2
09:25,Blackwattle Bay,BWB1
09:38,Barangaroo,Bar4
10:05,Blackwattle Bay,BWB1
10:18,Barangaroo,Bar2
10:45,Blackwattle Bay,BWB1
10:58,Barangaroo,Bar2
