Time,Station,Wharf
09:05,Taronga Zoo,TZ1
09:28,Circular Quay,CQ5
09:40,Taronga Zoo,TZ1
10:03,Circular Quay,CQ5
10:15,Taronga Zoo,TZ1
10:38,Circular Quay,CQ5
10:50,Taronga Zoo,TZ1
11:13,Circular Quay,CQ5
