Time,Station,Wharf
06:40,Watsons Bay,WB1
06:53,Circular Quay,CQ5
07:05,Watsons Bay,WB1
07:18,Circular Quay,CQ4
07:30,Watsons Bay,WB1
07:43,Circular Quay,CQ4
07:55,Watsons Bay,WB1
08:08,Circular Quay,CQ1
