Time,Station,Wharf
06:30,Cockatoo Island,CI1
06:58,Circular Quay,CQ3
07:05,Cockatoo Island,CI1
07:33,Circular Quay,CQ3
07:40,Cockatoo Island,CI1
08:08,Circular Quay,CQ3
08:15,Cockatoo Island,CI1
08:43,Circular Quay,CQ5
