Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
Bar4,05:40,0.9394
Bar4,05:45,0.9394
Rebalancing,05:50,0.8788
Rebalancing,05:55,0.8182
BSY2,06:00,0.8182
BSY2,06:05,0.8182
Rebalancing,06:10,0.7576
Rebalancing,06:15,0.6970000000000001
Rebalancing,06:20,0.6364000000000001
phi_CQEXTRA1,06:25,0.7644000000000001
phi_CQEXTRA1,06:30,0.8924000000000001
Rebalancing,06:35,0.8318000000000001
Rebalancing,06:40,0.7712000000000001
Rebalancing,06:45,0.7106000000000001
cp_BSY2 cont.,06:50,0.7106000000000001
cp_BSY2 cont.,06:55,0.7106000000000001
cp_BSY2 cont.,07:00,0.7106000000000001
cp_BSY2 cont.,07:05,0.7106000000000001
cp_BSY2 cont.,07:10,0.7106000000000001
cp_BSY2 cont.,07:15,0.7106000000000001
Rebalancing,07:20,0.6500000000000001
Rebalancing,07:25,0.5894000000000001
phi_Bar2,07:30,0.7174000000000001
Rebalancing,07:35,0.6568000000000002
Rebalancing,07:40,0.5962000000000002
phi_CQEXTRA1,07:45,0.7242000000000002
phi_CQEXTRA1,07:50,0.8522000000000002
phi_CQEXTRA1,07:55,0.9802000000000002
phi_CQEXTRA1,08:00,1.0
3 cont.,08:05,0.965
3 cont.,08:10,0.9299999999999999
3 cont.,08:15,0.8949999999999999
3 cont.,08:20,0.8599999999999999
3 cont.,08:25,0.8249999999999998
3 cont.,08:30,0.7899999999999998
3 cont.,08:35,0.7549999999999998
3 cont.,08:40,0.7199999999999998
3 cont.,08:45,0.6849999999999997
3 cont.,08:50,0.6499999999999997
3 cont.,08:55,0.6149999999999997
3 cont.,09:00,0.5799999999999996
phi_CQ5,09:05,0.7079999999999996
CQ5,09:10,0.8679999999999997
phi_CQ5,09:15,0.9959999999999997
6 cont.,09:20,0.9819999999999997
6 cont.,09:25,0.9679999999999996
6 cont.,09:30,0.9539999999999996
6 cont.,09:35,0.9399999999999996
6 cont.,09:40,0.9259999999999996
6 cont.,09:45,0.9119999999999996
6 cont.,09:50,0.8979999999999996
6 cont.,09:55,0.8839999999999996
6 cont.,10:00,0.8699999999999996
6 cont.,10:05,0.8559999999999995
6 cont.,10:10,0.8419999999999995
6 cont.,10:15,0.8279999999999995
6 cont.,10:20,0.8139999999999995
6 cont.,10:25,0.7999999999999995
6 cont.,10:30,0.7859999999999995
phi_CQEXTRA1,10:35,0.9139999999999995
phi_CQEXTRA1,10:40,1.0
Rebalancing,10:45,0.9394
Rebalancing,10:50,0.8788
Rebalancing,10:55,0.8182
BSY6,11:00,0.8182
BSY6,11:05,0.8182
Rebalancing,11:10,0.7576
Rebalancing,11:15,0.6970000000000001
Rebalancing,11:20,0.6364000000000001
Rebalancing,11:25,0.5758000000000001
RB1,11:30,0.5758000000000001
