Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9697
Rebalancing,05:40,0.9394
Rebalancing,05:45,0.9091
Rebalancing,05:50,0.8788
WB1,05:55,0.8788
Rebalancing,06:00,0.8485
Rebalancing,06:05,0.8182
Rebalancing,06:10,0.7879
phi_CQEXTRA2,06:15,0.9159
7 cont.,06:20,0.8959
7 cont.,06:25,0.8759
7 cont.,06:30,0.8559
7 cont.,06:35,0.8359
7 cont.,06:40,0.8159
7 cont.,06:45,0.7958999999999999
7 cont.,06:50,0.7758999999999999
7 cont.,06:55,0.7558999999999999
7 cont.,07:00,0.7358999999999999
2 cont.,07:05,0.7248999999999999
2 cont.,07:10,0.7138999999999999
2 cont.,07:15,0.7028999999999999
2 cont.,07:20,0.6918999999999998
2 cont.,07:25,0.6808999999999998
2 cont.,07:30,0.6698999999999998
2 cont.,07:35,0.6588999999999998
2 cont.,07:40,0.6478999999999998
2 cont.,07:45,0.6368999999999998
2 cont.,07:50,0.6258999999999998
2 cont.,07:55,0.6148999999999998
2 cont.,08:00,0.6038999999999998
2 cont.,08:05,0.5928999999999998
2 cont.,08:10,0.5818999999999998
phi_CQ2,08:15,0.7098999999999998
7 cont.,08:20,0.6898999999999997
7 cont.,08:25,0.6698999999999997
7 cont.,08:30,0.6498999999999997
7 cont.,08:35,0.6298999999999997
7 cont.,08:40,0.6098999999999997
7 cont.,08:45,0.5898999999999996
7 cont.,08:50,0.5698999999999996
7 cont.,08:55,0.5498999999999996
7 cont.,09:00,0.5298999999999996
phi_CQ4,09:05,0.6578999999999996
phi_CQ4,09:10,0.7858999999999996
2 cont.,09:15,0.7748999999999996
2 cont.,09:20,0.7638999999999996
2 cont.,09:25,0.7528999999999996
2 cont.,09:30,0.7418999999999996
2 cont.,09:35,0.7308999999999996
2 cont.,09:40,0.7198999999999995
2 cont.,09:45,0.7088999999999995
2 cont.,09:50,0.6978999999999995
2 cont.,09:55,0.6868999999999995
2 cont.,10:00,0.6758999999999995
2 cont.,10:05,0.6648999999999995
2 cont.,10:10,0.6538999999999995
2 cont.,10:15,0.6428999999999995
2 cont.,10:20,0.6318999999999995
Rebalancing,10:25,0.6015999999999995
Rebalancing,10:30,0.5712999999999995
phi_Bar1,10:35,0.6992999999999995
Rebalancing,10:40,0.6689999999999995
Rebalancing,10:45,0.6386999999999995
cp_BSY1 cont.,10:50,0.6386999999999995
cp_BSY1 cont.,10:55,0.6386999999999995
cp_BSY1 cont.,11:00,0.6386999999999995
cp_BSY1 cont.,11:05,0.6386999999999995
cp_BSY1 cont.,11:10,0.6386999999999995
cp_BSY1 cont.,11:15,0.6386999999999995
Rebalancing,11:20,0.6083999999999995
Rebalancing,11:25,0.5780999999999995
phi_Bar1,11:30,0.7060999999999995
