Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9697
cp_CQEXTRA1 cont.,05:40,0.9697
cp_CQEXTRA1 cont.,05:45,0.9697
cp_CQEXTRA1 cont.,05:50,0.9697
cp_CQEXTRA1 cont.,05:55,0.9697
cp_CQEXTRA1 cont.,06:00,0.9697
cp_CQEXTRA1 cont.,06:05,0.9697
Rebalancing,06:10,0.9394
Rebalancing,06:15,0.9091
phi_Bar2,06:20,1.0
9 cont.,06:25,0.992
9 cont.,06:30,0.984
9 cont.,06:35,0.976
9 cont.,06:40,0.968
9 cont.,06:45,0.96
9 cont.,06:50,0.952
9 cont.,06:55,0.944
9 cont.,07:00,0.9359999999999999
9 cont.,07:05,0.9279999999999999
9 cont.,07:10,0.9199999999999999
9 cont.,07:15,0.9119999999999999
9 cont.,07:20,0.9039999999999999
9 cont.,07:25,0.8959999999999999
9 cont.,07:30,0.8879999999999999
9 cont.,07:35,0.8799999999999999
9 cont.,07:40,0.8719999999999999
9 cont.,07:45,0.8639999999999999
9 cont.,07:50,0.8559999999999999
9 cont.,07:55,0.8479999999999999
9 cont.,08:00,0.8399999999999999
9 cont.,08:05,0.8319999999999999
9 cont.,08:10,0.8239999999999998
9 cont.,08:15,0.8159999999999998
9 cont.,08:20,0.8079999999999998
9 cont.,08:25,0.7999999999999998
9 cont.,08:30,0.7919999999999998
9 cont.,08:35,0.7839999999999998
9 cont.,08:40,0.7759999999999998
9 cont.,08:45,0.7679999999999998
9 cont.,08:50,0.7599999999999998
9 cont.,08:55,0.7519999999999998
9 cont.,09:00,0.7439999999999998
9 cont.,09:05,0.7359999999999998
9 cont.,09:10,0.7279999999999998
9 cont.,09:15,0.7199999999999998
9 cont.,09:20,0.7119999999999997
9 cont.,09:25,0.7039999999999997
9 cont.,09:30,0.6959999999999997
9 cont.,09:35,0.6879999999999997
9 cont.,09:40,0.6799999999999997
9 cont.,09:45,0.6719999999999997
9 cont.,09:50,0.6639999999999997
9 cont.,09:55,0.6559999999999997
9 cont.,10:00,0.6479999999999997
9 cont.,10:05,0.6399999999999997
9 cont.,10:10,0.6319999999999997
9 cont.,10:15,0.6239999999999997
9 cont.,10:20,0.6159999999999997
Rebalancing,10:25,0.5856999999999997
PB1,10:30,0.5856999999999997
Rebalancing,10:35,0.5553999999999997
phi_Bar2,10:40,0.6833999999999997
Rebalancing,10:45,0.6530999999999997
PB1,10:50,0.6530999999999997
Rebalancing,10:55,0.6227999999999997
Rebalancing,11:00,0.5924999999999997
Rebalancing,11:05,0.5621999999999997
phi_CQEXTRA1,11:10,0.6901999999999997
CQEXTRA1,11:15,0.8501999999999997
CQEXTRA1,11:20,1.0
CQEXTRA1,11:25,1.0
phi_CQEXTRA1,11:30,1.0
