Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9697
Rebalancing,05:40,0.9394
phi_CQEXTRA2,05:45,1.0
Rebalancing,05:50,0.9697
Rebalancing,05:55,0.9394
Rebalancing,06:00,0.9091
BSY4,06:05,0.9091
BSY4,06:10,0.9091
Rebalancing,06:15,0.8788
Rebalancing,06:20,0.8485
phi_Bar2,06:25,0.9765
Rebalancing,06:30,0.9462
Rebalancing,06:35,0.9159
7 cont.,06:40,0.8959
7 cont.,06:45,0.8759
7 cont.,06:50,0.8559
7 cont.,06:55,0.8359
7 cont.,07:00,0.8159
7 cont.,07:05,0.7958999999999999
7 cont.,07:10,0.7758999999999999
7 cont.,07:15,0.7558999999999999
7 cont.,07:20,0.7358999999999999
2 cont.,07:25,0.7248999999999999
2 cont.,07:30,0.7138999999999999
2 cont.,07:35,0.7028999999999999
2 cont.,07:40,0.6918999999999998
2 cont.,07:45,0.6808999999999998
2 cont.,07:50,0.6698999999999998
2 cont.,07:55,0.6588999999999998
2 cont.,08:00,0.6478999999999998
2 cont.,08:05,0.6368999999999998
2 cont.,08:10,0.6258999999999998
2 cont.,08:15,0.6148999999999998
2 cont.,08:20,0.6038999999999998
2 cont.,08:25,0.5928999999999998
2 cont.,08:30,0.5818999999999998
phi_CQEXTRA2,08:35,0.7098999999999998
7 cont.,08:40,0.6898999999999997
7 cont.,08:45,0.6698999999999997
7 cont.,08:50,0.6498999999999997
7 cont.,08:55,0.6298999999999997
7 cont.,09:00,0.6098999999999997
7 cont.,09:05,0.5898999999999996
7 cont.,09:10,0.5698999999999996
7 cont.,09:15,0.5498999999999996
7 cont.,09:20,0.5298999999999996
phi_CQ4,09:25,0.6578999999999996
CQ4,09:30,0.8178999999999996
CQ4,09:35,0.9778999999999997
phi_CQ4,09:40,1.0
2 cont.,09:45,0.989
2 cont.,09:50,0.978
2 cont.,09:55,0.967
2 cont.,10:00,0.956
2 cont.,10:05,0.945
2 cont.,10:10,0.9339999999999999
2 cont.,10:15,0.9229999999999999
2 cont.,10:20,0.9119999999999999
2 cont.,10:25,0.9009999999999999
2 cont.,10:30,0.8899999999999999
2 cont.,10:35,0.8789999999999999
2 cont.,10:40,0.8679999999999999
2 cont.,10:45,0.8569999999999999
2 cont.,10:50,0.8459999999999999
phi_CQEXTRA2,10:55,0.9739999999999999
phi_CQEXTRA2,11:00,1.0
cp_CQEXTRA2 cont.,11:05,1.0
cp_CQEXTRA2 cont.,11:10,1.0
cp_CQEXTRA2 cont.,11:15,1.0
cp_CQEXTRA2 cont.,11:20,1.0
cp_CQEXTRA2 cont.,11:25,1.0
cp_CQEXTRA2 cont.,11:30,1.0
