Vessel,Task,Wharf,Time
V6,Waiting,Bar1,05:35-05:40
V7,Crew pause,Bar1,05:35-05:40
V7,Crew pause,Bar1,05:40-05:45
V7,Crew pause,Bar1,05:45-05:50
V6,Waiting,Bar1,05:45-05:50
V7,Crew pause,Bar1,05:50-05:55
V19,Waiting,Bar1,05:50-05:55
V18,Crew pause,Bar1,05:55-06:00
V7,Crew pause,Bar1,05:55-06:00
V18,Crew pause,Bar1,06:00-06:05
V7,Crew pause,Bar1,06:00-06:05
V18,Crew pause,Bar1,06:05-06:10
V18,Crew pause,Bar1,06:10-06:15
V19,Crew pause,Bar1,06:15-06:20
V18,Crew pause,Bar1,06:15-06:20
V19,Crew pause,Bar1,06:20-06:25
V18,Crew pause,Bar1,06:20-06:25
V19,Crew pause,Bar1,06:25-06:30
V19,Crew pause,Bar1,06:30-06:35
V19,Crew pause,Bar1,06:35-06:40
V19,Crew pause,Bar1,06:40-06:45
V19,Waiting,Bar1,06:45-06:50
V19,Waiting,Bar1,06:50-06:55
V18,F11 - Blackwattle Bay,Bar1,07:05-07:10
V18,Waiting,Bar1,07:10-07:15
V19,F11 - Blackwattle Bay,Bar1,07:35-07:40
V19,Waiting,Bar1,07:40-07:45
V19,Charging,Bar1,07:45-07:50
V19,Waiting,Bar1,07:50-07:55
V18,F11 - Blackwattle Bay,Bar1,08:05-08:10
V18,Waiting,Bar1,08:10-08:15
V19,F11 - Blackwattle Bay,Bar1,08:35-08:40
V19,Waiting,Bar1,08:40-08:45
V19,Waiting,Bar1,08:45-08:50
V18,F11 - Blackwattle Bay,Bar1,09:05-09:10
V18,Waiting,Bar1,09:10-09:15
V19,F11 - Blackwattle Bay,Bar1,09:35-09:40
V6,Waiting,Bar1,09:50-09:55
V19,Crew pause,Bar1,10:20-10:25
V19,Crew pause,Bar1,10:25-10:30
V19,Crew pause,Bar1,10:30-10:35
V19,Crew pause,Bar1,10:35-10:40
V18,Waiting,Bar1,10:40-10:45
V19,Crew pause,Bar1,10:40-10:45
V19,Crew pause,Bar1,10:45-10:50
V1,Crew pause,Bar1,11:00-11:05
V1,Crew pause,Bar1,11:05-11:10
V1,Crew pause,Bar1,11:10-11:15
V14,Waiting,Bar1,11:15-11:20
V1,Crew pause,Bar1,11:15-11:20
V2,Waiting,Bar1,11:20-11:25
V1,Crew pause,Bar1,11:20-11:25
V7,Waiting,Bar1,11:25-11:30
V1,Crew pause,Bar1,11:25-11:30
