Vessel,Time,Value
V12,05:30,0.9697
V12,05:35,0.9394000000000002
V12,05:40,0.9394000000000008
V12,05:45,0.9394000000000012
V12,05:50,0.9394000000000016
V12,05:55,0.939400000000002
V12,06:00,0.9394000000000025
V12,06:05,0.9394000000000028
V12,06:10,0.9091000000000032
V12,06:15,0.8788000000000034
V12,06:20,1.0
V12,06:25,0.9697000000000002
V12,06:30,0.9394000000000003
V12,06:35,0.911827938000001
V12,06:40,0.8842558760000014
V12,06:45,0.8566838140000019
V12,06:50,0.8566838140000024
V12,06:55,0.8566838140000028
V12,07:00,0.8566838140000033
V12,07:05,0.8291117520000038
V12,07:10,0.8015396900000042
V12,07:15,0.8015396900000047
V12,07:20,0.785537016000005
V12,07:25,0.7695343420000054
V12,07:30,0.7535316680000057
V12,07:35,0.737528994000006
V12,07:40,0.7215263200000064
V12,07:45,0.7055236460000067
V12,07:50,0.7055236460000072
V12,07:55,0.7055236460000076
V12,08:00,0.705523646000008
V12,08:05,0.6895209720000084
V12,08:10,0.6735182980000087
V12,08:15,0.6575156240000091
V12,08:20,0.6415129500000094
V12,08:25,0.6415129500000099
V12,08:30,0.6378603099999962
V12,08:35,0.6102882479999967
V12,08:40,0.5827161859999972
V12,08:45,0.5551441239999977
V12,08:50,0.5551441239999981
V12,08:55,0.5551441239999986
V12,09:00,0.555144123999999
V12,09:05,0.5275720619999995
V12,09:10,0.5
V12,09:15,0.5
V12,09:20,0.5934267399999931
V12,09:25,0.5934267399999935
V12,09:30,0.593426739999994
V12,09:35,0.7206267399999944
V12,09:40,0.7046240659999947
V12,09:45,0.6886213919999951
V12,09:50,0.6726187179999954
V12,09:55,0.6566160439999957
V12,10:00,0.6406133699999961
V12,10:05,0.6246106959999964
V12,10:10,0.6246106959999969
V12,10:15,0.6246106959999973
V12,10:20,0.6246106959999977
V12,10:25,0.6086080219999981
V12,10:30,0.5926053479999984
V12,10:35,0.5766026739999988
V12,10:40,0.5605999999999991
V12,10:45,0.5605999999999995
V12,10:50,0.5302999999999998
V12,10:55,0.5
V12,11:00,0.5
V12,11:05,0.5
V12,11:10,0.5
V12,11:15,0.5
V12,11:20,0.5
V12,11:25,0.5
