Vessel,Time,Value
V5,05:30,0.9394
V5,05:35,0.9394000000000003
V5,05:40,0.9394000000000008
V5,05:45,0.9394000000000012
V5,05:50,0.9394000000000018
V5,05:55,0.9394000000000022
V5,06:00,0.9394000000000028
V5,06:05,0.8788000000000029
V5,06:10,0.8182000000000031
V5,06:15,0.7832909090000035
V5,06:20,0.7483818180000039
V5,06:25,0.7134727270000043
V5,06:30,0.7134727270000047
V5,06:35,0.6785636360000051
V5,06:40,0.6436545450000055
V5,06:45,0.643654545000006
V5,06:50,0.7708545450000064
V5,06:55,0.8980545450000068
V5,07:00,1.0
V5,07:05,1.0
V5,07:10,1.0
V5,07:15,0.9869580420000004
V5,07:20,0.9739160840000008
V5,07:25,0.9608741260000012
V5,07:30,0.9478321680000016
V5,07:35,0.947832168000002
V5,07:40,0.9478321680000024
V5,07:45,0.9478321680000028
V5,07:50,0.9347902100000032
V5,07:55,0.9217482520000037
V5,08:00,0.908706294000004
V5,08:05,0.9087062940000044
V5,08:10,0.8481062940000046
V5,08:15,0.7875062940000048
V5,08:20,0.9147062940000052
V5,08:25,0.8541062940000055
V5,08:30,0.7935062940000057
V5,08:35,0.7234538699999895
V5,08:40,0.7115629609999901
V5,08:45,0.6996720519999906
V5,08:50,0.6877811429999912
V5,08:55,0.6877811429999916
V5,09:00,0.687781142999992
V5,09:05,0.6877811429999925
V5,09:10,0.675890233999993
V5,09:15,0.6639993249999936
V5,09:20,0.6521084159999941
V5,09:25,0.6399198639999946
V5,09:30,0.627731311999995
V5,09:35,0.6155427599999954
V5,09:40,0.6033542079999958
V5,09:45,0.5911656559999963
V5,09:50,0.5911656559999967
V5,09:55,0.5911656559999972
V5,10:00,0.5911656559999976
V5,10:05,0.578977103999998
V5,10:10,0.5667885519999984
V5,10:15,0.5545999999999989
V5,10:20,0.6817999999999993
V5,10:25,0.6211999999999995
V5,10:30,0.5605999999999998
V5,10:35,0.5
V5,10:40,0.5
V5,10:45,0.5
V5,10:50,0.5
V5,10:55,0.5
V5,11:00,0.5
V5,11:05,0.5
V5,11:10,0.5
V5,11:15,0.5
V5,11:20,0.5
V5,11:25,0.5
