Vessel,Time,Value
V2,05:30,0.9394
V2,05:35,0.8788000000000002
V2,05:40,0.8788000000000007
V2,05:45,0.8182000000000009
V2,05:50,0.9454000000000014
V2,05:55,1.0
V2,06:00,1.0
V2,06:05,0.9394000000000002
V2,06:10,0.8788000000000005
V2,06:15,0.8788000000000009
V2,06:20,0.8788000000000014
V2,06:25,0.8788000000000018
V2,06:30,0.8788000000000022
V2,06:35,0.8788000000000027
V2,06:40,0.8788000000000031
V2,06:45,0.8657580420000035
V2,06:50,0.8527160840000039
V2,06:55,0.8396741260000042
V2,07:00,0.8266321680000046
V2,07:05,0.826632168000005
V2,07:10,0.8266321680000055
V2,07:15,0.8266321680000059
V2,07:20,0.8135902100000063
V2,07:25,0.8005482520000067
V2,07:30,0.787506294000007
V2,07:35,0.7875062940000075
V2,07:40,0.914706294000008
V2,07:45,0.8797972030000083
V2,07:50,0.8448881120000087
V2,07:55,0.8099790210000091
V2,08:00,0.8099790210000095
V2,08:05,0.7750699300000099
V2,08:10,0.7401608390000103
V2,08:15,0.7052517480000107
V2,08:20,0.670342657000011
V2,08:25,0.6354335660000114
V2,08:30,0.5918636369999961
V2,08:35,0.5569545459999965
V2,08:40,0.5220454549999969
V2,08:45,0.5176363639999972
V2,08:50,0.5132272729999976
V2,08:55,0.508818181999998
V2,09:00,0.5088181819999984
V2,09:05,0.5088181819999988
V2,09:10,0.5088181819999993
V2,09:15,0.5044090909999996
V2,09:20,0.5
V2,09:25,0.5832363629999944
V2,09:30,0.5832363629999948
V2,09:35,0.5713454539999954
V2,09:40,0.5594545449999959
V2,09:45,0.5475636359999965
V2,09:50,0.535672726999997
V2,09:55,0.5356727269999975
V2,10:00,0.5356727269999979
V2,10:05,0.5356727269999983
V2,10:10,0.5237818179999989
V2,10:15,0.5118909089999994
V2,10:20,0.5
V2,10:25,0.5545999999999962
V2,10:30,0.6817999999999966
V2,10:35,0.6817999999999971
V2,10:40,0.6817999999999975
V2,10:45,0.681799999999998
V2,10:50,0.6817999999999984
V2,10:55,0.6817999999999989
V2,11:00,0.6817999999999993
V2,11:05,0.6211999999999995
V2,11:10,0.5605999999999998
V2,11:15,0.5
V2,11:20,0.5
V2,11:25,0.5
