Vessel,Task,Wharf,Time
FF6,Waiting,CQ3,05:30-05:35
FF3,Crew pause,CQ3,05:30-05:35
FF4,Waiting,CQ3,05:35-05:40
FF3,Crew pause,CQ3,05:35-05:40
EC5,Waiting,CQ3,05:45-05:50
FF5,Waiting,CQ3,05:55-06:00
RR7,Waiting,CQ3,06:00-06:05
24M,Crew pause,CQ3,06:05-06:10
RR4,Waiting,CQ3,06:05-06:10
RR8,Waiting,CQ3,06:10-06:15
24M,Crew pause,CQ3,06:10-06:15
FF6,Waiting,CQ3,06:15-06:20
RR8,Waiting,CQ3,06:15-06:20
FF3,Waiting,CQ3,06:20-06:25
FF6,Waiting,CQ3,06:20-06:25
FF3,Waiting,CQ3,06:25-06:30
24M,Waiting,CQ3,06:25-06:30
RR7,Crew pause,CQ3,06:30-06:35
EC4,Crew pause,CQ3,06:35-06:40
RR7,Crew pause,CQ3,06:35-06:40
EC4,Crew pause,CQ3,06:40-06:45
FF7,Crew pause,CQ3,06:45-06:50
FF7,Crew pause,CQ3,06:50-06:55
FF4,Waiting,CQ3,06:55-07:00
RR3,Waiting,CQ3,06:55-07:00
EC5,15,CQ3,07:00-07:05
EC5,15,CQ3,07:05-07:10
RR11,Waiting,CQ3,07:10-07:15
RR11,Waiting,CQ3,07:15-07:20
FF1,Waiting,CQ3,07:20-07:25
FF6,15,CQ3,07:35-07:40
RR12,Waiting,CQ3,07:35-07:40
FF6,15,CQ3,07:40-07:45
EC3,2,CQ3,07:45-07:50
FF8,13,CQ3,07:50-07:55
EC3,2,CQ3,07:50-07:55
FF8,13,CQ3,07:55-08:00
FF4,Crew pause,CQ3,08:00-08:05
FF4,Crew pause,CQ3,08:05-08:10
FF1,15,CQ3,08:10-08:15
FF1,15,CQ3,08:15-08:20
EC5,Waiting,CQ3,08:30-08:35
FF3,Waiting,CQ3,08:40-08:45
FF2,Waiting,CQ3,08:55-09:00
EC1,Waiting,CQ3,09:00-09:05
FF1,Waiting,CQ3,09:00-09:05
FF5,Waiting,CQ3,09:05-09:10
RR11,Waiting,CQ3,09:15-09:20
RR11,Waiting,CQ3,09:20-09:25
FF4,Waiting,CQ3,09:20-09:25
EC3,Waiting,CQ3,09:25-09:30
EC3,Waiting,CQ3,09:30-09:35
RR12,Waiting,CQ3,09:35-09:40
EC4,Crew pause,CQ3,09:40-09:45
EC4,Crew pause,CQ3,09:45-09:50
FF7,Waiting,CQ3,09:55-10:00
FF3,Waiting,CQ3,10:00-10:05
FF4,Waiting,CQ3,10:00-10:05
RR2,Waiting,CQ3,10:05-10:10
FF7,Waiting,CQ3,10:10-10:15
RR9,Waiting,CQ3,10:20-10:25
RR10,Crew pause,CQ3,10:20-10:25
RR10,Crew pause,CQ3,10:25-10:30
RR3,Waiting,CQ3,10:30-10:35
FF1,Waiting,CQ3,10:35-10:40
RR2,Waiting,CQ3,10:35-10:40
FF8,Waiting,CQ3,10:40-10:45
FF2,Waiting,CQ3,10:40-10:45
FF3,Waiting,CQ3,10:45-10:50
24M,Waiting,CQ3,10:45-10:50
24M,Waiting,CQ3,10:50-10:55
RR5,Waiting,CQ3,10:55-11:00
RR1,Waiting,CQ3,10:55-11:00
RR4,Waiting,CQ3,11:00-11:05
FF8,Waiting,CQ3,11:00-11:05
FF4,Waiting,CQ3,11:05-11:10
FF4,Waiting,CQ3,11:10-11:15
FF8,Waiting,CQ3,11:20-11:25
RR7,Waiting,CQ3,11:20-11:25
RR6,Waiting,CQ3,11:25-11:30
