Vessel,Task,Wharf,Time
FF5,Crew pause,BSY4,05:40-05:45
FF4,Waiting,BSY4,05:40-05:45
FF8,Waiting,BSY4,05:45-05:50
FF5,Crew pause,BSY4,05:45-05:50
FF7,Crew pause,BSY4,05:55-06:00
FF7,Crew pause,BSY4,06:00-06:05
RR11,Waiting,BSY4,06:30-06:35
RR8,Crew pause,BSY4,06:30-06:35
RR8,Crew pause,BSY4,06:35-06:40
RR7,Waiting,BSY4,08:40-08:45
RR10,Waiting,BSY4,08:45-08:50
RR7,Waiting,BSY4,08:45-08:50
RR8,Waiting,BSY4,09:00-09:05
FF4,Waiting,BSY4,09:15-09:20
RR11,Waiting,BSY4,09:25-09:30
FF7,Waiting,BSY4,09:30-09:35
RR7,Waiting,BSY4,09:40-09:45
RR9,Waiting,BSY4,10:25-10:30
RR7,Crew pause,BSY4,10:30-10:35
RR7,Crew pause,BSY4,10:35-10:40
FF1,Waiting,BSY4,10:45-10:50
RR7,Crew pause,BSY4,10:55-11:00
FF1,Waiting,BSY4,11:00-11:05
RR7,Crew pause,BSY4,11:00-11:05
RR7,Waiting,BSY4,11:05-11:10
FF3,Crew pause,BSY4,11:10-11:15
FF2,Crew pause,BSY4,11:10-11:15
FF3,Crew pause,BSY4,11:15-11:20
FF2,Crew pause,BSY4,11:15-11:20
RR9,Waiting,BSY4,11:20-11:25
FF3,Waiting,BSY4,11:25-11:30
EC2,Waiting,BSY4,11:25-11:30
