Vessel,Task,Wharf,Time
FF3,Waiting,BSY5,05:40-05:45
RR11,Crew pause,BSY5,06:10-06:15
RR11,Crew pause,BSY5,06:15-06:20
RR5,Waiting,BSY5,06:30-06:35
RR11,Crew pause,BSY5,06:35-06:40
RR11,Crew pause,BSY5,06:40-06:45
RR8,Crew pause,BSY5,07:25-07:30
RR8,Crew pause,BSY5,07:30-07:35
RR8,Waiting,BSY5,08:55-09:00
FF2,Waiting,BSY5,09:00-09:05
FF8,Waiting,BSY5,09:10-09:15
RR7,Crew pause,BSY5,09:30-09:35
RR7,Crew pause,BSY5,09:35-09:40
FF2,Crew pause,BSY5,09:40-09:45
FF2,Crew pause,BSY5,09:45-09:50
RR7,Crew pause,BSY5,09:45-09:50
RR7,Crew pause,BSY5,09:50-09:55
RR9,Waiting,BSY5,10:15-10:20
FF2,Crew pause,BSY5,10:20-10:25
RR9,Waiting,BSY5,10:20-10:25
FF2,Crew pause,BSY5,10:25-10:30
FF1,Waiting,BSY5,10:35-10:40
FF1,Waiting,BSY5,10:40-10:45
RR7,Waiting,BSY5,10:50-10:55
RR6,Crew pause,BSY5,11:00-11:05
RR6,Crew pause,BSY5,11:05-11:10
FF5,Crew pause,BSY5,11:15-11:20
FF5,Crew pause,BSY5,11:20-11:25
RR8,Waiting,BSY5,11:25-11:30
RR9,Waiting,BSY5,11:25-11:30
