Vessel,Task,Wharf,Time
FF1,10,Mos1,06:30-06:35
FF1,10,Mos1,06:35-06:40
EC2,10,Mos1,07:05-07:10
EC1,1,Mos1,07:10-07:15
EC2,10,Mos1,07:10-07:15
EC1,1,Mos1,07:15-07:20
EC3,10,Mos1,07:40-07:45
EC3,10,Mos1,07:45-07:50
FF2,1,Mos1,07:45-07:50
FF2,1,Mos1,07:50-07:55
FF7,10,Mos1,08:15-08:20
EC1,1,Mos1,08:20-08:25
FF7,10,Mos1,08:20-08:25
EC1,1,Mos1,08:25-08:30
FF7,1,Mos1,08:55-09:00
FF7,1,Mos1,09:00-09:05
