Vessel,Task,Wharf,Time
V11,Waiting,CQ4,05:40-05:45
V14,Crew Break,CQ4,05:40-06:10
V15,Waiting,CQ4,05:45-05:50
V15,Waiting,CQ4,05:50-05:55
V9,Waiting,CQ4,05:55-06:00
V3,Waiting,CQ4,06:05-06:10
V13,Waiting,CQ4,06:10-06:15
V3,Waiting,CQ4,06:10-06:15
V3,Waiting,CQ4,06:15-06:20
V6,Waiting,CQ4,06:15-06:20
V3,Waiting,CQ4,06:20-06:25
V5,F7 - Double Bay,CQ4,06:25-06:26
V17,Waiting,CQ4,06:25-06:30
V16,F9 - Rose Bay,CQ4,06:32-06:36
V8,Waiting,CQ4,06:35-06:40
V8,Waiting,CQ4,06:40-06:45
V10,Waiting,CQ4,06:40-06:45
V10,F2 - Zoo/Mosman (Peak),CQ4,06:45-06:46
V15,Waiting,CQ4,06:45-06:50
V8,Waiting,CQ4,06:50-06:55
V11,F7 - Double Bay,CQ4,06:55-06:56
V8,Waiting,CQ4,07:05-07:10
V12,Waiting,CQ4,07:10-07:15
V5,F2 - Zoo/Mosman (Peak),CQ4,07:15-07:16
V1,F7 - Double Bay,CQ4,07:25-07:26
V15,F9 - Rose Bay,CQ4,07:32-07:36
V3,Waiting,CQ4,07:35-07:40
V10,Waiting,CQ4,07:40-07:45
V3,F2 - Zoo/Mosman (Peak),CQ4,07:45-07:46
V16,F4 - Pyrmont Bay,CQ4,07:45-07:48
V2,F7 - Double Bay,CQ4,07:55-07:56
V7,Waiting,CQ4,07:55-08:00
V4,F5 - Neutral Bay,CQ4,08:02-08:05
V4,Waiting,CQ4,08:05-08:10
V5,Waiting,CQ4,08:10-08:15
V7,Waiting,CQ4,08:15-08:20
V8,F6 - Mosman (peak),CQ4,08:18-08:21
V1,F7 - Double Bay,CQ4,08:25-08:26
V17,F4 - Pyrmont Bay,CQ4,08:25-08:28
V6,F5 - Neutral Bay,CQ4,08:32-08:35
V6,Waiting,CQ4,08:35-08:40
V3,Waiting,CQ4,08:40-08:45
V15,F4 - Pyrmont Bay,CQ4,08:45-08:48
V2,Waiting,CQ4,08:45-08:50
V2,Waiting,CQ4,08:50-08:55
V15,Waiting,CQ4,08:50-08:55
V5,F7 - Double Bay,CQ4,08:55-08:56
V14,Waiting,CQ4,09:00-09:05
V2,Waiting,CQ4,09:05-09:10
V11,Waiting,CQ4,09:10-09:15
V17,F9 - Rose Bay,CQ4,09:12-09:16
V11,Waiting,CQ4,09:15-09:20
V17,Waiting,CQ4,09:20-09:25
V10,Waiting,CQ4,09:20-09:25
V10,F7 - Double Bay,CQ4,09:25-09:26
V4,F8 - Cockatoo Island,CQ4,09:29-09:32
V17,Waiting,CQ4,09:35-09:40
V17,Waiting,CQ4,09:40-09:45
V9,Waiting,CQ4,09:40-09:45
V3,Waiting,CQ4,09:45-09:50
V4,Waiting,CQ4,09:45-09:50
V3,Waiting,CQ4,09:50-09:55
V2,F2 - Taronga Zoo (off peak),CQ4,09:51-09:55
V5,F7 - Double Bay,CQ4,09:55-09:56
V2,Waiting,CQ4,10:05-10:10
V10,F7 - Double Bay,CQ4,10:12-10:15
V1,Waiting,CQ4,10:20-10:25
V12,Crew Break,CQ4,10:20-10:50
V1,F7 - Double Bay,CQ4,10:25-10:26
V14,Waiting,CQ4,10:45-10:50
V12,Crew Break,CQ4,10:50-11:20
V17,Crew Break,CQ4,10:55-11:25
V14,Waiting,CQ4,11:20-11:25
V4,Waiting,CQ4,11:25-11:30
V12,Waiting,CQ4,11:25-11:30
