Vessel,Task,Wharf,Time
V5,F2 - Taronga Zoo (off peak),TZ1,08:29-08:39
V9,F2 - Taronga Zoo (off peak),TZ1,08:59-09:09
V2,F2 - Taronga Zoo (off peak),TZ1,09:29-09:39
V8,F2 - Taronga Zoo (off peak),TZ1,09:59-10:09
V10,F2 - Taronga Zoo (off peak),TZ1,10:29-10:39
V9,F2 - Taronga Zoo (off peak),TZ1,10:59-11:09
