Vessel,Task,Wharf,Time
V13,Waiting,CQ3,05:40-05:45
V11,Waiting,CQ3,05:45-05:50
V13,Waiting,CQ3,05:45-05:50
V12,Waiting,CQ3,05:50-05:55
V11,Waiting,CQ3,05:50-05:55
V16,F9 - Rose Bay,CQ3,05:55-05:56
V11,Waiting,CQ3,05:55-06:00
V9,Waiting,CQ3,06:00-06:05
V13,Waiting,CQ3,06:05-06:10
V14,F9 - Rose Bay,CQ3,06:15-06:16
V3,Waiting,CQ3,06:25-06:30
V17,Waiting,CQ3,06:30-06:35
V17,F9 - Rose Bay,CQ3,06:35-06:36
V11,F6 - Mosman (peak),CQ3,06:48-06:51
V15,F9 - Rose Bay,CQ3,06:55-06:56
V9,Waiting,CQ3,07:05-07:10
V8,Waiting,CQ3,07:10-07:15
V12,F9 - Rose Bay,CQ3,07:15-07:16
V8,Waiting,CQ3,07:15-07:20
V13,F9 - Rose Bay,CQ3,07:35-07:36
V3,Waiting,CQ3,07:40-07:45
V11,Waiting,CQ3,07:45-07:50
V2,Waiting,CQ3,07:50-07:55
V16,F9 - Rose Bay,CQ3,07:55-07:56
V14,F4 - Pyrmont Bay,CQ3,08:05-08:08
V7,Waiting,CQ3,08:05-08:10
V14,Waiting,CQ3,08:10-08:15
V7,Waiting,CQ3,08:10-08:15
V14,F9 - Rose Bay,CQ3,08:15-08:16
V4,Waiting,CQ3,08:15-08:20
V9,F8 - Cockatoo Island,CQ3,08:29-08:32
V8,Waiting,CQ3,08:30-08:35
V17,F9 - Rose Bay,CQ3,08:35-08:36
V9,Waiting,CQ3,08:35-08:40
V2,F7 - Double Bay,CQ3,08:42-08:45
V15,F9 - Rose Bay,CQ3,08:55-08:56
V2,Waiting,CQ3,08:55-09:00
V11,Waiting,CQ3,09:05-09:10
V10,Waiting,CQ3,09:05-09:10
V10,Waiting,CQ3,09:10-09:15
V2,Waiting,CQ3,09:10-09:15
V10,Waiting,CQ3,09:15-09:20
V1,Waiting,CQ3,09:15-09:20
V9,F2 - Taronga Zoo (off peak),CQ3,09:21-09:25
V13,F4 - Pyrmont Bay,CQ3,09:25-09:28
V17,Waiting,CQ3,09:30-09:35
V8,F5 - Neutral Bay,CQ3,09:32-09:35
V4,Waiting,CQ3,09:35-09:40
V8,Waiting,CQ3,09:40-09:45
V5,F7 - Double Bay,CQ3,09:42-09:45
V5,Waiting,CQ3,09:45-09:50
V5,Waiting,CQ3,09:50-09:55
V2,Waiting,CQ3,09:55-10:00
V2,Waiting,CQ3,10:00-10:05
V1,F6 - Mosman (off peak),CQ3,10:11-10:14
V14,F9 - Watsons Bay,CQ3,10:13-10:17
V7,Waiting,CQ3,10:35-10:40
V14,Waiting,CQ3,10:40-10:45
V9,F6 - Mosman (off peak),CQ3,10:41-10:44
V5,Waiting,CQ3,10:45-10:50
V15,Waiting,CQ3,10:50-10:55
V10,F2 - Taronga Zoo (off peak),CQ3,10:51-10:55
V15,Waiting,CQ3,10:55-11:00
V10,Waiting,CQ3,11:00-11:05
V3,Crew Break,CQ3,11:00-11:30
V1,Waiting,CQ3,11:15-11:20
V5,Waiting,CQ3,11:20-11:25
V1,Waiting,CQ3,11:25-11:30
