Vessel,Task,Wharf,Time
V8,Waiting,Bar5,05:35-05:40
V2,Waiting,Bar5,05:35-05:40
V8,Waiting,Bar5,05:40-05:45
V2,Waiting,Bar5,05:40-05:45
V19,Waiting,Bar5,05:45-05:50
V10,Waiting,Bar5,05:50-05:55
V7,Waiting,Bar5,05:55-06:00
V10,Waiting,Bar5,05:55-06:00
V8,Crew Break,Bar5,06:00-06:30
V19,Waiting,Bar5,06:20-06:25
V19,Waiting,Bar5,06:45-06:50
V18,F11 - Blackwattle Bay,Bar5,07:23-07:26
V1,Waiting,Bar5,08:10-08:15
V3,Crew Break,Bar5,08:25-08:55
V4,Waiting,Bar5,08:35-08:40
V13,Crew Break,Bar5,10:20-10:50
V18,F11 - Blackwattle Bay,Bar5,10:23-10:26
V11,Crew Break,Bar5,10:30-11:00
V19,Waiting,Bar5,10:50-10:55
V12,Crew Break,Bar5,10:55-11:25
V10,Crew Break,Bar5,11:00-11:30
V12,Waiting,Bar5,11:25-11:30
