Vessel,Task,Wharf,Time
V13,Waiting,CQ4,05:40-05:45
V11,Waiting,CQ4,05:40-05:45
V15,Waiting,CQ4,05:45-05:50
V13,Waiting,CQ4,05:45-05:50
V3,Waiting,CQ4,05:55-06:00
V12,Waiting,CQ4,05:55-06:00
V3,F8 - Cockatoo Island,CQ4,06:00-06:01
V9,Crew Break,CQ4,06:00-06:30
V13,Waiting,CQ4,06:10-06:15
V5,Waiting,CQ4,06:15-06:20
V9,F8 - Cockatoo Island,CQ4,06:30-06:31
V10,Waiting,CQ4,06:30-06:35
V5,Waiting,CQ4,06:40-06:45
V8,Waiting,CQ4,06:45-06:50
V7,Waiting,CQ4,06:50-06:55
V6,F8 - Cockatoo Island,CQ4,07:00-07:01
V7,Waiting,CQ4,07:05-07:10
V12,Waiting,CQ4,07:10-07:15
V1,F7 - Double Bay,CQ4,07:12-07:15
V5,Waiting,CQ4,07:15-07:20
V13,F4 - Pyrmont Bay,CQ4,07:25-07:28
V2,F8 - Cockatoo Island,CQ4,07:30-07:31
V13,Waiting,CQ4,07:30-07:35
V11,F7 - Double Bay,CQ4,07:42-07:45
V8,F2 - Zoo/Mosman (Peak),CQ4,07:44-07:47
V1,Waiting,CQ4,07:50-07:55
V12,F9 - Rose Bay,CQ4,07:52-07:56
V11,Waiting,CQ4,07:55-08:00
V11,F8 - Cockatoo Island,CQ4,08:00-08:01
V14,Waiting,CQ4,08:10-08:15
V13,F9 - Rose Bay,CQ4,08:12-08:16
V5,Waiting,CQ4,08:20-08:25
V5,F8 - Cockatoo Island,CQ4,08:30-08:31
V17,Waiting,CQ4,08:30-08:35
V8,F7 - Double Bay,CQ4,08:42-08:45
V6,F5 - Neutral Bay,CQ4,08:42-08:45
V15,Waiting,CQ4,08:50-08:55
V14,F9 - Rose Bay,CQ4,08:52-08:56
V4,F8 - Cockatoo Island,CQ4,09:00-09:01
V12,Waiting,CQ4,09:10-09:15
V1,F7 - Double Bay,CQ4,09:12-09:15
V12,Waiting,CQ4,09:15-09:20
V13,F4 - Pyrmont Bay,CQ4,09:25-09:28
V1,Waiting,CQ4,09:25-09:30
V7,F8 - Cockatoo Island,CQ4,09:30-09:31
V1,Charging,CQ4,09:30-09:35
V1,Waiting,CQ4,09:35-09:40
V10,Waiting,CQ4,09:40-09:45
V3,F5 - Neutral Bay,CQ4,09:42-09:45
V6,F6 - Mosman (off peak),CQ4,09:46-09:49
V17,Waiting,CQ4,09:50-09:55
V17,Waiting,CQ4,09:55-10:00
V16,Waiting,CQ4,09:55-10:00
V16,Waiting,CQ4,10:00-10:05
V11,Waiting,CQ4,10:00-10:05
V2,F7 - Double Bay,CQ4,10:12-10:15
V14,F4 - Pyrmont Bay,CQ4,10:15-10:18
V14,Crew Break,CQ4,10:20-10:50
V8,Waiting,CQ4,10:25-10:30
V17,Waiting,CQ4,10:35-10:40
V3,F7 - Double Bay,CQ4,10:42-10:45
V4,Waiting,CQ4,10:50-10:55
V3,Waiting,CQ4,10:50-10:55
V9,Waiting,CQ4,10:55-11:00
V4,Waiting,CQ4,10:55-11:00
V9,Waiting,CQ4,11:00-11:05
V2,Crew Break,CQ4,11:00-11:30
V9,Waiting,CQ4,11:05-11:10
V9,Waiting,CQ4,11:15-11:20
V15,Waiting,CQ4,11:20-11:25
V15,Waiting,CQ4,11:25-11:30
