Time,Station,Wharf
08:05,Circular Quay,CQ3
08:19,Taronga Zoo,TZ1
08:41,Circular Quay,CQ1
08:35,Circular Quay,CQ3
08:49,Taronga Zoo,TZ1
09:11,Circular Quay,CQ4
09:05,Circular Quay,CQ3
09:19,Taronga Zoo,TZ1
09:41,Circular Quay,CQ2
09:35,Circular Quay,CQ3
09:49,Taronga Zoo,TZ1
10:11,Circular Quay,CQ5
10:05,Circular Quay,CQ3
10:19,Taronga Zoo,TZ1
10:41,Circular Quay,CQ2
10:35,Circular Quay,CQ3
10:49,Taronga Zoo,TZ1
11:11,Circular Quay,CQ2
