Vessel,Task,Wharf,Time
V14,Crew Break,CQ3,05:40-05:45
V14,Crew Break,CQ3,05:45-05:50
V14,Crew Break,CQ3,05:50-05:55
V1,Waiting,CQ3,05:55-06:00
V14,Crew Break,CQ3,05:55-06:00
V1,Waiting,CQ3,06:00-06:05
V14,Crew Break,CQ3,06:00-06:05
V14,Crew Break,CQ3,06:05-06:10
V1,Waiting,CQ3,06:10-06:15
V11,Waiting,CQ3,06:15-06:20
V6,Waiting,CQ3,06:15-06:20
V5,Waiting,CQ3,06:50-06:55
V1,F8 - Cockatoo Island,CQ3,07:30-07:35
V1,Crew Break,CQ3,07:35-07:40
V1,Crew Break,CQ3,07:40-07:45
V1,Crew Break,CQ3,07:45-07:50
V1,Crew Break,CQ3,07:50-07:55
V1,Crew Break,CQ3,07:55-08:00
V1,Crew Break,CQ3,08:00-08:05
V13,F4 - Pyrmont Bay,CQ3,08:05-08:10
V10,F6 - Mosman (peak),CQ3,08:40-08:45
V10,Crew Break,CQ3,08:45-08:50
V1,F2 - Taronga Zoo (off peak),CQ3,08:45-08:50
V10,Crew Break,CQ3,08:50-08:55
V10,Crew Break,CQ3,08:55-09:00
V10,Crew Break,CQ3,09:00-09:05
V10,Crew Break,CQ3,09:05-09:10
V11,Waiting,CQ3,09:05-09:10
V10,Crew Break,CQ3,09:10-09:15
V11,Waiting,CQ3,09:10-09:15
V10,Waiting,CQ3,09:15-09:20
V11,Crew Break,CQ3,09:15-09:20
V11,Crew Break,CQ3,09:20-09:25
V12,Waiting,CQ3,09:20-09:25
V11,Crew Break,CQ3,09:25-09:30
V11,Crew Break,CQ3,09:30-09:35
V14,Waiting,CQ3,09:30-09:35
V11,Crew Break,CQ3,09:35-09:40
V12,Crew Break,CQ3,09:40-09:45
V11,Crew Break,CQ3,09:40-09:45
V12,Crew Break,CQ3,09:45-09:50
V5,F2 - Taronga Zoo (off peak),CQ3,09:45-09:50
V12,Crew Break,CQ3,09:50-09:55
V12,Crew Break,CQ3,09:55-10:00
V3,Waiting,CQ3,09:55-10:00
V12,Crew Break,CQ3,10:00-10:05
V12,Crew Break,CQ3,10:05-10:10
V12,Crew Break,CQ3,10:10-10:15
V7,F2 - Taronga Zoo (off peak),CQ3,10:15-10:20
V12,Crew Break,CQ3,10:15-10:20
V6,Waiting,CQ3,10:20-10:25
V12,Crew Break,CQ3,10:20-10:25
V12,Crew Break,CQ3,10:25-10:30
V12,Crew Break,CQ3,10:30-10:35
V12,Crew Break,CQ3,10:35-10:40
V11,F7 - Double Bay,CQ3,10:45-10:50
V3,Crew Break,CQ3,10:45-10:50
V3,Crew Break,CQ3,10:50-10:55
V3,Crew Break,CQ3,10:55-11:00
V17,Crew Break,CQ3,10:55-11:00
V3,Crew Break,CQ3,11:00-11:05
V17,Crew Break,CQ3,11:00-11:05
V3,Crew Break,CQ3,11:05-11:10
V17,Crew Break,CQ3,11:05-11:10
V17,Crew Break,CQ3,11:10-11:15
V3,Crew Break,CQ3,11:10-11:15
V17,Crew Break,CQ3,11:15-11:20
V8,F7 - Double Bay,CQ3,11:15-11:20
V17,Crew Break,CQ3,11:20-11:25
V4,Waiting,CQ3,11:25-11:30
V6,Waiting,CQ3,11:25-11:30
