Vessel,Task,Wharf,Time
V1,Waiting,Bar5,05:35-05:40
V6,Crew Break,Bar5,05:35-06:05
V4,Waiting,Bar5,05:40-05:45
V1,Waiting,Bar5,05:45-05:50
V19,Waiting,Bar5,05:50-05:55
V19,Waiting,Bar5,05:55-06:00
V6,Waiting,Bar5,06:05-06:10
V1,Waiting,Bar5,06:05-06:10
V2,Waiting,Bar5,06:10-06:15
V4,Waiting,Bar5,08:25-08:30
V3,Waiting,Bar5,09:05-09:10
V17,Crew Break,Bar5,09:50-10:20
V18,Waiting,Bar5,10:35-10:40
V18,Waiting,Bar5,10:40-10:45
V11,Waiting,Bar5,10:45-10:50
V17,Waiting,Bar5,10:50-10:55
V18,Crew Break,Bar5,10:50-11:20
V11,Crew Break,Bar5,11:00-11:30
V1,Waiting,Bar5,11:25-11:30
