Vessel,Task,Wharf,Time
V16,Waiting,CQ5,05:40-05:45
V11,F5 - Neutral Bay,CQ5,05:45-05:46
V12,Waiting,CQ5,05:45-05:50
V14,Waiting,CQ5,05:50-05:55
V15,Waiting,CQ5,05:55-06:00
V9,Waiting,CQ5,05:55-06:00
V15,Waiting,CQ5,06:00-06:05
V9,Crew Break,CQ5,06:00-06:30
V15,Waiting,CQ5,06:10-06:15
V11,F5 - Neutral Bay,CQ5,06:15-06:16
V10,Waiting,CQ5,06:25-06:30
V10,Charging,CQ5,06:30-06:35
V10,Waiting,CQ5,06:35-06:40
V5,Waiting,CQ5,06:40-06:45
V5,F5 - Neutral Bay,CQ5,06:45-06:46
V15,F9 - Rose Bay,CQ5,06:52-06:56
V7,F6 - Mosman (peak),CQ5,06:58-07:01
V7,Waiting,CQ5,07:05-07:10
V12,Waiting,CQ5,07:10-07:15
V1,F5 - Neutral Bay,CQ5,07:15-07:16
V13,F4 - Pyrmont Bay,CQ5,07:25-07:28
V2,Waiting,CQ5,07:25-07:30
V9,F5 - Neutral Bay,CQ5,07:45-07:46
V1,Waiting,CQ5,07:50-07:55
V7,F6 - Mosman (peak),CQ5,07:58-08:01
V6,F5 - Neutral Bay,CQ5,08:15-08:16
V5,Waiting,CQ5,08:25-08:30
V8,F5 - Neutral Bay,CQ5,08:45-08:46
V4,Waiting,CQ5,08:50-08:55
V12,F4 - Pyrmont Bay,CQ5,09:05-09:08
V7,Waiting,CQ5,09:10-09:15
V7,F5 - Neutral Bay,CQ5,09:15-09:16
V3,Waiting,CQ5,09:25-09:30
V13,Waiting,CQ5,09:40-09:45
V10,F5 - Neutral Bay,CQ5,09:45-09:46
V9,Waiting,CQ5,09:45-09:50
V7,Waiting,CQ5,09:50-09:55
V6,Waiting,CQ5,09:55-10:00
V16,Waiting,CQ5,10:00-10:05
V6,Waiting,CQ5,10:05-10:10
V6,Waiting,CQ5,10:10-10:15
V2,F7 - Double Bay,CQ5,10:12-10:15
V5,F2 - Taronga Zoo (off peak),CQ5,10:21-10:25
V15,Waiting,CQ5,10:30-10:35
V5,Waiting,CQ5,10:30-10:35
V12,Waiting,CQ5,10:40-10:45
V13,F9 - Watsons Bay,CQ5,10:48-10:52
V7,Waiting,CQ5,10:50-10:55
V13,Crew Break,CQ5,10:55-11:25
V8,F7 - Double Bay,CQ5,11:12-11:15
V10,F2 - Taronga Zoo (off peak),CQ5,11:21-11:25
V15,Waiting,CQ5,11:25-11:30
