Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V15,Waiting,Circular Quay,CQ4,05:40,Circular Quay,CQ4,05:45
V15,Crew pause,Balmain Shipyard,BSY2,06:00,Balmain Shipyard,BSY2,06:10
V15,Waiting,Blackwattle Bay,BWB1,06:25,Blackwattle Bay,BWB1,06:30
V15,7,Circular Quay,CQ1,06:55,Circular Quay,CQ1,07:40
V15,2,Circular Quay,CQ1,07:40,Circular Quay,CQ1,08:55
V15,7,Circular Quay,CQ1,08:55,Circular Quay,CQ1,09:40
V15,Waiting,Circular Quay,CQ3,09:40,Circular Quay,CQ3,09:45
V15,Crew pause,Circular Quay,CQ2,09:45,Circular Quay,CQ2,09:55
V15,Crew pause,Barangaroo,Bar4,10:05,Barangaroo,Bar4,10:15
V15,Crew pause,Barangaroo,Bar2,10:15,Barangaroo,Bar2,10:25
V15,Crew pause,Circular Quay,CQ4,10:35,Circular Quay,CQ4,10:45
V15,Crew pause,Balmain Shipyard,BSY2,11:00,Balmain Shipyard,BSY2,11:10
V15,Crew pause,Barangaroo,Bar2,11:20,Barangaroo,Bar2,11:30
