Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V4,Waiting,Balmain Shipyard,BSY6,05:40,Balmain Shipyard,BSY6,05:45
V4,Crew pause,Circular Quay,CQ4,06:00,Circular Quay,CQ4,06:10
V4,6,Circular Quay,CQ1,06:10,Circular Quay,CQ5,07:30
V4,4,Circular Quay,CQ1,07:30,Circular Quay,CQ1,08:30
V4,Crew pause,Circular Quay,CQ2,08:30,Circular Quay,CQ2,08:40
V4,Crew pause,Circular Quay,CQ2,08:40,Circular Quay,CQ2,08:50
V4,Crew pause,Circular Quay,CQ2,08:50,Circular Quay,CQ2,09:00
V4,Waiting,Barangaroo,Bar4,09:10,Barangaroo,Bar4,09:15
V4,3,Circular Quay,CQ1,09:25,Circular Quay,CQ1,10:05
V4,1,Circular Quay,CQ1,10:05,Circular Quay,CQ5,10:45
V4,Crew pause,Circular Quay,CQ3,10:45,Circular Quay,CQ3,10:55
V4,Waiting,Barangaroo,Bar4,11:05,Barangaroo,Bar4,11:10
V4,Crew pause,Circular Quay,CQ3,11:20,Circular Quay,CQ3,11:30
