Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V12,Crew pause,Barangaroo,Bar2,05:35,Barangaroo,Bar2,05:45
V12,7,Circular Quay,CQ1,05:55,Circular Quay,CQ1,06:40
V12,2,Circular Quay,CQ1,06:40,Circular Quay,CQ1,07:55
V12,7,Circular Quay,CQ1,07:55,Circular Quay,CQ1,08:40
V12,2,Circular Quay,CQ1,08:40,Circular Quay,CQ1,09:55
V12,Waiting,Circular Quay,CQ3,09:55,Circular Quay,CQ3,10:00
V12,Crew pause,Circular Quay,CQ2,10:00,Circular Quay,CQ2,10:10
V12,Waiting,Barangaroo,Bar1,10:20,Barangaroo,Bar1,10:25
V12,Waiting,Barangaroo,Bar4,10:25,Barangaroo,Bar4,10:30
V12,Crew pause,Barangaroo,Bar1,10:30,Barangaroo,Bar1,10:40
V12,Crew pause,Barangaroo,Bar1,10:40,Barangaroo,Bar1,10:50
V12,Waiting,Barangaroo,Bar4,10:50,Barangaroo,Bar4,10:55
V12,Crew pause,Barangaroo,Bar1,10:55,Barangaroo,Bar1,11:05
V12,Crew pause,Barangaroo,Bar2,11:05,Barangaroo,Bar2,11:15
V12,Waiting,Barangaroo,Bar4,11:15,Barangaroo,Bar4,11:20
V12,Crew pause,Barangaroo,Bar1,11:20,Barangaroo,Bar1,11:30
