Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V19,Crew pause,Balmain Shipyard,BSY1,05:35,Balmain Shipyard,BSY1,05:45
V19,Waiting,Circular Quay,CQ1,06:00,Circular Quay,CQ1,06:05
V19,Waiting,Circular Quay,CQ1,06:05,Circular Quay,CQ1,06:10
V19,Crew pause,Circular Quay,CQ5,06:10,Circular Quay,CQ5,06:20
V19,Waiting,Circular Quay,CQ3,06:20,Circular Quay,CQ3,06:25
V19,Crew pause,Circular Quay,CQ1,06:25,Circular Quay,CQ1,06:35
V19,Crew pause,Barangaroo,Bar1,06:45,Barangaroo,Bar1,06:55
V19,9,Barangaroo,Bar1,06:55,Barangaroo,Bar1,07:35
V19,Waiting,Barangaroo,Bar4,07:35,Barangaroo,Bar4,07:40
V19,Crew pause,Barangaroo,Bar1,07:40,Barangaroo,Bar1,07:50
V19,Waiting,Barangaroo,Bar4,07:50,Barangaroo,Bar4,07:55
V19,9,Barangaroo,Bar1,07:55,Barangaroo,Bar1,08:35
V19,Waiting,Barangaroo,Bar4,08:35,Barangaroo,Bar4,08:40
V19,Crew pause,Barangaroo,Bar2,08:40,Barangaroo,Bar2,08:50
V19,Waiting,Barangaroo,Bar4,08:50,Barangaroo,Bar4,08:55
V19,9,Barangaroo,Bar1,08:55,Barangaroo,Bar1,09:35
V19,Waiting,Barangaroo,Bar5,09:35,Barangaroo,Bar5,09:40
V19,Waiting,Balmain Shipyard,BSY3,09:50,Balmain Shipyard,BSY3,09:55
V19,Crew pause,Balmain Shipyard,BSY6,09:55,Balmain Shipyard,BSY6,10:05
V19,Waiting,Barangaroo,Bar2,10:15,Barangaroo,Bar2,10:20
V19,Waiting,Balmain Shipyard,BSY1,10:30,Balmain Shipyard,BSY1,10:35
V19,Crew pause,Balmain Shipyard,BSY1,10:35,Balmain Shipyard,BSY1,10:45
V19,Waiting,Balmain Shipyard,BSY2,10:45,Balmain Shipyard,BSY2,10:50
V19,Crew pause,Barangaroo,Bar5,11:00,Barangaroo,Bar5,11:10
V19,Crew pause,Circular Quay,CQ2,11:20,Circular Quay,CQ2,11:30
