Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V14,Crew pause,Circular Quay,CQ4,05:40,Circular Quay,CQ4,05:50
V14,Crew pause,Circular Quay,CQ2,05:50,Circular Quay,CQ2,06:00
V14,Crew pause,Circular Quay,CQ2,06:00,Circular Quay,CQ2,06:10
V14,Waiting,Barangaroo,Bar1,06:20,Barangaroo,Bar1,06:25
V14,7,Circular Quay,CQ1,06:35,Circular Quay,CQ1,07:20
V14,2,Circular Quay,CQ1,07:20,Circular Quay,CQ4,08:35
V14,7,Circular Quay,CQ1,08:35,Circular Quay,CQ4,09:20
V14,Crew pause,Circular Quay,CQ3,09:20,Circular Quay,CQ3,09:30
V14,Waiting,Barangaroo,Bar4,09:40,Barangaroo,Bar4,09:45
V14,8,Circular Quay,CQ1,09:55,Circular Quay,CQ2,11:10
V14,Waiting,Circular Quay,CQ1,11:10,Circular Quay,CQ1,11:15
V14,Crew pause,Circular Quay,CQ4,11:15,Circular Quay,CQ4,11:25
V14,Waiting,Circular Quay,CQ2,11:25,Circular Quay,CQ2,11:30
