Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V10,Waiting,Balmain Shipyard,BSY5,05:40,Balmain Shipyard,BSY5,05:45
V10,Crew pause,Barangaroo,Bar5,05:55,Barangaroo,Bar5,06:05
V10,Crew pause,Barangaroo,Bar1,06:05,Barangaroo,Bar1,06:15
V10,Crew pause,Barangaroo,Bar1,06:15,Barangaroo,Bar1,06:25
V10,Waiting,Barangaroo,Bar4,06:25,Barangaroo,Bar4,06:30
V10,Waiting,Barangaroo,Bar4,06:30,Barangaroo,Bar4,06:35
V10,Crew pause,Barangaroo,Bar5,06:35,Barangaroo,Bar5,06:45
V10,3,Circular Quay,CQ1,06:55,Circular Quay,CQ4,07:35
V10,1,Circular Quay,CQ1,07:35,Circular Quay,CQ1,08:15
V10,5,Circular Quay,CQ1,08:15,Circular Quay,CQ4,09:10
V10,6,Circular Quay,CQ1,09:10,Circular Quay,CQ1,10:30
V10,Crew pause,Balmain Shipyard,BSY6,10:45,Balmain Shipyard,BSY6,10:55
V10,Crew pause,Balmain Shipyard,BSY4,10:55,Balmain Shipyard,BSY4,11:05
V10,Crew pause,Circular Quay,CQ1,11:20,Circular Quay,CQ1,11:30
