Vessel,Time,Value
V15,05:30,0.9697
V15,05:35,0.9697000000000008
V15,05:40,0.9697000000000012
V15,05:45,0.9697000000000032
V15,05:50,0.9394000000000042
V15,05:55,0.909100000000006
V15,06:00,0.8788000000000075
V15,06:05,1.0
V15,06:10,1.0
V15,06:15,0.9724279380000302
V15,06:20,0.9448558760000538
V15,06:25,0.9172838140000804
V15,06:30,0.917283814000106
V15,06:35,0.9172838140001334
V15,06:40,0.9172838140001608
V15,06:45,0.8897117520001949
V15,06:50,0.8621396900086369
V15,06:55,0.8621396900086716
V15,07:00,0.8461370160087023
V15,07:05,0.8301343420087373
V15,07:10,0.8141316680087614
V15,07:15,0.798128994008765
V15,07:20,0.7821263200087853
V15,07:25,0.7661236460088168
V15,07:30,0.766123646008845
V15,07:35,0.7661236460088734
V15,07:40,0.7661236460089029
V15,07:45,0.7501209720089381
V15,07:50,0.7341182980089651
V15,07:55,0.7181156240089692
V15,08:00,0.7021129500089969
V15,08:05,0.7021129500090357
V15,08:10,0.7021129500090357
V15,08:15,0.6745408880090358
V15,08:20,0.6469688260090357
V15,08:25,0.6193967640090358
V15,08:30,0.6193967640090358
V15,08:35,0.6193967640090358
V15,08:40,0.6193967640090358
V15,08:45,0.5918247020090357
V15,08:50,0.5642526400090357
V15,08:55,0.5642526400090357
V15,09:00,0.6914526400090357
V15,09:05,0.6914526400090373
V15,09:10,0.6611526400090416
V15,09:15,0.6308526400090451
V15,09:20,0.6308526400090488
V15,09:25,0.6308526400090537
V15,09:30,0.6308526400090637
V15,09:35,0.6308526400090749
V15,09:40,0.6308526400090899
V15,09:45,0.6308526400091032
V15,09:50,0.6308526400091196
V15,09:55,0.7580526400091316
V15,10:00,0.7580526400091316
V15,10:05,0.7580526400091316
V15,10:10,0.7580526400091316
V15,10:15,0.7580526400091316
V15,10:20,0.7580526400091316
V15,10:25,0.7580526400091316
V15,10:30,0.7580526400091321
V15,10:35,0.7580526400091325
V15,10:40,0.758052640009133
V15,10:45,0.5
V15,10:50,0.5
V15,10:55,0.5
V15,11:00,0.5
V15,11:05,0.5
V15,11:10,0.5
V15,11:15,0.5
V15,11:20,0.5
V15,11:25,0.5
