Vessel,Task,Wharf,Time
V3,Crew pause,BSY1,06:00-06:05
V3,Crew pause,BSY1,06:05-06:10
V3,Crew pause,BSY1,06:30-06:35
V3,Crew pause,BSY1,06:35-06:40
V3,Crew pause,BSY1,06:40-06:45
V3,Crew pause,BSY1,06:45-06:50
V3,Crew pause,BSY1,06:55-07:00
V3,Crew pause,BSY1,07:00-07:05
V3,Waiting,BSY1,07:45-07:50
V3,Waiting,BSY1,07:55-08:00
V3,Waiting,BSY1,08:20-08:25
V3,Waiting,BSY1,08:25-08:30
V3,Waiting,BSY1,10:05-10:10
V3,Waiting,BSY1,10:35-10:40
V3,Waiting,BSY1,10:50-10:55
V4,Crew pause,BSY1,11:10-11:15
V4,Crew pause,BSY1,11:15-11:20
V3,Waiting,BSY1,11:20-11:25
