Vessel,Task,Wharf,Time
V1,Waiting,Bar2,05:35-05:40
V9,Crew pause,Bar2,05:35-05:40
V9,Crew pause,Bar2,05:40-05:45
V7,Waiting,Bar2,05:40-05:45
V7,Waiting,Bar2,05:45-05:50
V6,Waiting,Bar2,05:50-05:55
V5,Crew pause,Bar2,05:50-05:55
V5,Crew pause,Bar2,05:55-06:00
V6,Waiting,Bar2,05:55-06:00
V19,Waiting,Bar2,06:00-06:05
V18,Waiting,Bar2,06:05-06:10
V18,Charging,Bar2,06:10-06:15
V18,Waiting,Bar2,06:15-06:20
V18,Waiting,Bar2,06:35-06:40
V18,Waiting,Bar2,06:50-06:55
V19,Waiting,Bar2,07:05-07:10
V18,Waiting,Bar2,07:45-07:50
V18,Waiting,Bar2,07:50-07:55
V19,F11 - Blackwattle Bay,Bar2,08:05-08:10
V19,Crew pause,Bar2,08:05-08:10
V19,Crew pause,Bar2,08:10-08:15
V19,Waiting,Bar2,08:15-08:20
V18,Waiting,Bar2,08:35-08:40
V18,Waiting,Bar2,08:50-08:55
V19,Waiting,Bar2,09:20-09:25
V18,Crew pause,Bar2,09:55-10:00
V18,Crew pause,Bar2,10:00-10:05
V19,F11 - Blackwattle Bay,Bar2,10:05-10:10
V19,Crew pause,Bar2,10:05-10:10
V19,Crew pause,Bar2,10:10-10:15
V19,Waiting,Bar2,10:20-10:25
V18,Crew pause,Bar2,10:40-10:45
V18,Crew pause,Bar2,10:45-10:50
V14,Waiting,Bar2,10:55-11:00
V18,Waiting,Bar2,11:00-11:05
V19,Waiting,Bar2,11:05-11:10
V18,Crew pause,Bar2,11:10-11:15
V16,Waiting,Bar2,11:10-11:15
V18,Crew pause,Bar2,11:15-11:20
V16,Crew pause,Bar2,11:15-11:20
V16,Crew pause,Bar2,11:20-11:25
V5,Waiting,Bar2,11:20-11:25
V5,Waiting,Bar2,11:25-11:30
V16,Waiting,Bar2,11:25-11:30
